,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
6124,베른 와이드 밴딩 슬랙스(black)_W,UNLIKELOOK,UL-P20FW01.1,2022ALL, 여 ,1.3천 회 이상,100개 이상,533,4.8,후기 45개 보기,  #슬랙스팬츠 #와이드팬츠 #와이드슬랙스 #슬랙스 #여자슬랙스 #여자와이드팬츠  ,"43,005 ~ 47,000원"
6125,우먼즈 플루이드 슬림 스트레이트 슬랙스 [네이비],MUSINSA STANDARD,MWJPS001-NA,2.1천회이상, 여 ,2.1천 회 이상,500개 이상,917,4.7,"후기 2,502개 보기",  #무신사스탠다드우먼즈 #슬림핏 #우먼즈슬랙스 #정장바지 #퍼펙트슬랙스 #여성정장 #여자수트  ,"32,544 ~ 33,900원"
6126,와이드 히든 밴딩 크롭 슬랙스 [네이비],MUSINSA STANDARD,MIPS0006-NA,1.4천회이상, 남 ,1.4천 회 이상,200개 이상,291,4.8,"후기 7,477개 보기",  #루즈핏 #밴딩슬랙스 #셋업팬츠 #와이드핏 #정장바지 #퍼펙트슬랙스 #밴딩 #와이드 #무탠픽업  ,"31,584 ~ 32,900원"
6127,레트니 써니 데님,D-CLIP,1292664,100회이상, 여 ,100회 이상,50개 미만,161,4.4,후기 14개 보기,  #데님 #반바지 #숏츠 #워싱  ,"14,900원"
6128,Leisure Sleeveless Jumpsuit (for women)_QWDEX22406BEX,LUCKYMARCHE,QWDEX22406BEX,2022S/S, 여 ,,,2,,,  #LU  ,"182,085 ~ 199,000원"
6129,라이트 그레이 코튼 원턱 와이드 팬츠 (260721DY22),8SECONDS,260721DY22,2020F/W, 남 ,200회 이상,50개 미만,131,4.8,후기 18개 보기,  #바지단품 #260721DY22  ,"24,950원"
6130,플랫 테리 라운지 스웨트 팬츠 [더스티 카키],MUSINSA STANDARD,MMBPK107-UK,2022S/S, 남 ,1.4천 회 이상,50개 미만,108,4.8,후기 161개 보기,  #편한바지 #이지웨어 #스웨트컬렉션 #레귤러핏 #라운지웨어  ,"32,544 ~ 33,900원"
6131,링클 트랙팬츠,MISTER CHILD,MC20HSB002,2020S/S, 남 ,600회 이상,50개 미만,601,4.6,후기 67개 보기,  #조거팬츠 #츄리닝 #트랙팬츠 #트레이닝팬츠  ,"63,409 ~ 69,300원"
6132,에어쿨링 맨즈 퍼포먼스 레깅스 9부_메티오블랙_(MKP9L-11BLK),ANDAR,MKP9L-11BLK,2021ALL, 남 ,800회 이상,400개 이상,243,4.8,후기 229개 보기,  #에어컬렉션 #맨즈컬렉션 #에어쿨링 #시그니처 #아웃도어위크  ,"35,685 ~ 39,000원"
6133,구제 테이퍼드핏 데님 팬츠[빈티지블루],NINEWEEKS,NWDJT079,2021F/W, 남 ,300회 이상,50개 이상,144,5,후기 23개 보기,  #남자청바지 #테이퍼드핏 #테이퍼드 #찢청 #무파진 #데님팬츠 #스트레이트핏  ,"51,840 ~ 54,000원"
6134,RLJP802 워싱 데님 쇼츠,ROYALLIFE,RLJP802BL,2021S/S, 남 ,1.4천 회 이상,50개 이상,266,4.7,후기 54개 보기,  #반바지 #쇼츠 #쇼트팬츠 #데님반바지 #데님쇼츠 #청반바지 #숏팬츠  ,"41,175 ~ 45,000원"
6135,나일론 유틸리티 카고 쇼츠 [베이지],MUSINSA STANDARD,MMJPH307-BE,800회이상, 남 ,800회 이상,50개 이상,123,4.7,후기 372개 보기,  #반바지 #여름바지 #올데이쇼츠 #테크웨어 #하프팬츠 #쇼츠컬렉션  ,"26,006 ~ 27,090원"
6136,오션 체크 프린트 스트링 팬츠,GREEDILOUS,G22S-WP108,2022S/S, 여 ,,,0,,,,"452,925 ~ 495,000원"
6137,DS#3345_하이웨스트 미니멀반바지,DIEPHOD,#3345,2020F/W, 여 ,1.2천 회 이상,50개 이상,345,4.7,후기 22개 보기,  #하이웨스트 #미니 #숏팬츠 #반바지 #쇼츠 #청반바지 #블랙팬츠  ,"36,864 ~ 38,400원"
6138,아볼로니 팬츠 W,ZANCA,ZFCCSPT404,2022S/S, 여 ,,,0,,,  #캐주얼팬츠 #팬츠 #바지 #여름바지 #잔카바지 #여성 #여자바지  ,"99,735 ~ 109,000원"
6139,Tura Cotton Washed Pants (Navy),SORTIE,3225334,2022S/S, 남 ,,,11,,,  #테이퍼드팬츠 #테이퍼드 #벌룬팬츠 #코튼팬츠 #치노팬츠 #셋업팬츠 #면바지  ,"86,010 ~ 94,000원"
6140,플루크 카고팬츠 M,ZANCA,ZFCCSPT003,2022S/S, 남 ,,,1,,,  #바지 #코튼팬츠 #조거팬츠 #남자바지 #남성바지 #잔카바지  ,"127,185 ~ 139,000원"
6141,린넨 st 와이드 밴딩 팬츠 베이지,TENER,0,2022S/S, 남 ,,,3,,,  #여름바지 #와이드팬츠 #밴딩팬츠 #코튼팬츠 #린넨팬츠 #캐주얼팬츠 #원턱팬츠  ,"41,175 ~ 45,000원"
6142,Banding cotton pants (pink),LARGO,22ss_24,2022S/S, 여 ,,,4,,,  #밴딩 #밴딩팬츠 #팬츠 #면바지 #와이드팬츠 #여름바지 #코튼팬츠  ,"103,761 ~ 113,400원"
6143,코튼린넨 와이드 팬츠 WHTAC2424U,WHOAU,WHTAC2424U,2022S/S, 남 ,,,20,5,후기 1개 보기,  #와이드팬츠 #린넨 #밴딩 #코튼팬츠 #치노팬츠 #여름바지 #면팬츠  ,"49,900원"
6144,디어 소프트 워싱 밴딩팬츠 블랙 KJLP2392,JEMUT,2171218,2021F/W, 남 ,400회 이상,200개 이상,159,4.7,후기 235개 보기,  #남성팬츠 #팬츠 #카고팬츠 #밴딩팬츠 #21FW신상품 #면바지 #면팬츠  ,"33,763 ~ 36,900원"
6145,[세트상품]코듀로이 릴렉스피트 팬츠 _ M~XL 사이즈,UMM,UMM1+1_1,200회이상, 남 ,200회 이상,,335,4.8,후기 143개 보기,  #음 #UMM #코듀로이  ,"63,958 ~ 69,900원"
6146,[2PACK]바이커쇼츠 5부 레깅스,BALLOP,BA010220071&1,2022ALL, 여 ,,,33,,,  #필라테스복 #요가레깅스 #여성레깅스 #레깅스 #요가복하의 #여자레깅스 #애슬레저룩 #스포츠브랜드위크  ,"43,920 ~ 48,000원"
6147,슈퍼플렉시 올데이 레깅스 레드퍼플,LAZYBEE,LGU0WRL100,2020ALL, 여 ,,,6,4.5,후기 2개 보기,  #래쉬가드 #레깅스 #스포츠 #기능성  ,"33,504 ~ 34,900원"
6148,[SA5270] 플렉스 레깅스 카푸치노베이지,SKULLPIG,SA5270,2019ALL, 여 ,100회 이상,,36,5,후기 13개 보기,  #레깅스 #스판바지 #여성팬츠 #요가복 #운동복 #타이즈  ,"21,868 ~ 23,900원"
6149,[패키지] 소프트쿨 롱팬츠 6종 2pack  KHLP1253,FP142,1917900,2019S/S, 남 ,200회 이상,50개 이상,135,4.7,후기 71개 보기,  #린넨 #린넨팬츠 #밴딩팬츠 #베이직 #스트랩 #패키지 #팬츠  ,"38,208 ~ 39,800원"
6150,[SA5273] 플렉스 레깅스 버터핑크,SKULLPIG,SA5273,2019ALL, 여 ,,,29,,,  #레깅스 #요가복 #운동복 #쫄바지 #필라테스 #하이웨스트  ,"21,868 ~ 23,900원"
6151,[오리지널스]21SS COMFY COTTON CHINO PANTS BEIGE,BESLOW,BSL21SCOCOCHPABE,2021S/S, 남 ,1.6천 회 이상,100개 이상,501,4.8,후기 138개 보기,  #면팬츠 #치노팬츠 #바지 #코튼팬츠 #캐주얼팬츠 #팬츠 #면바지  ,"34,500원"
6152,하이웨스트 10부 레깅스 PAWFL1001 (BLACK),SEKANSKEEN,1119899,2020ALL, 여 ,100회 이상,,18,,,,"19,000원"
6153,[스탠다드]22SS LAYERED TWO TUCK PANTS BLACK,BESLOW,BSS22SLYTWTKPTBK,2022S/S, 남 ,2.7천 회 이상,50개 이상,246,5,후기 27개 보기,  #슬랙스팬츠 #와이드슬랙스 #와이드 #팬츠 #바지 #와이드팬츠  ,"57,828 ~ 63,200원"
6154,[쿨]테이퍼드트리코트밴딩크롭팬츠_셋업 MVPT3106,MINDBRIDGE,MVPT3106,2021S/S, 남 ,600회 이상,100개 이상,86,4.6,후기 36개 보기,  #슬랙스 #여름슬랙스 #밴딩슬랙스 #크롬슬랙스 #테이퍼드슬랙스 #남자슬랙스 #남자바지  ,"44,743 ~ 48,900원"
6155,슈퍼플렉시 올데이 레깅스 빈티지네이비,LAZYBEE,LGU0WRL100,2020ALL, 여 ,,,2,4.5,후기 2개 보기,  #기능성 #래쉬가드 #레깅스 #스포츠  ,"33,504 ~ 34,900원"
6156,원 턱 테이퍼드 코튼 슬랙스_모카 베이지,STAGE NAME,one tuck tapered cotton slacks_MOCHA BG,2020S/S, 남 ,600회 이상,100개 이상,278,4.7,후기 192개 보기,  #와이드팬츠 #치노팬츠 #테이퍼드 #코튼팬츠 #남성팬츠 #면바지 #와이드슬랙스  ,"44,065 ~ 48,160원"
6157,21S/S RIP STRING PANTS_OLIVE GREEN,OUTSTANDING,21SS_BOT_006,2021S/S, 남 ,500회 이상,50개 이상,210,4.9,후기 25개 보기,  #와이드팬츠 #코튼팬츠 #밴딩 #팬츠 #치노팬츠 #캐주얼팬츠 #남성팬츠  ,"53,088 ~ 55,300원"
6158,[스탠다드]21FW CORDUROY ONE TUCK CURVED PANTS BLACK,BESLOW,BSLS21FCOONTUCUPABL,2021F/W, 남 ,700회 이상,400개 이상,801,4.9,후기 339개 보기,  #면바지 #와이드 #긴바지 #코튼팬츠 #와이드팬츠 #테이퍼드핏 #스탠다드  ,"53,088 ~ 55,300원"
6159,테이퍼드 히든 밴딩 10부 슬랙스 [라이트 브라운],MUSINSA STANDARD,MIPS0002-LR,800회이상, 남 ,800회 이상,100개 이상,357,4.8,"후기 13,057개 보기",  #정장바지 #퍼펙트슬랙스 #정장팬츠 #기본슬랙스 #트라우저 #허리밴딩 #셋업 #무탠픽업  ,"28,406 ~ 29,590원"
6160,베른 와이드 밴딩 슬랙스(black)_W,UNLIKELOOK,UL-P20FW01.1,2022ALL, 여 ,1.3천 회 이상,100개 이상,533,4.8,후기 45개 보기,  #슬랙스팬츠 #와이드팬츠 #와이드슬랙스 #슬랙스 #여자슬랙스 #여자와이드팬츠  ,"43,005 ~ 47,000원"
6161,우먼즈 플루이드 슬림 스트레이트 슬랙스 [네이비],MUSINSA STANDARD,MWJPS001-NA,2.1천회이상, 여 ,2.1천 회 이상,500개 이상,917,4.7,"후기 2,502개 보기",  #무신사스탠다드우먼즈 #슬림핏 #우먼즈슬랙스 #정장바지 #퍼펙트슬랙스 #여성정장 #여자수트  ,"32,544 ~ 33,900원"
6162,와이드 히든 밴딩 크롭 슬랙스 [네이비],MUSINSA STANDARD,MIPS0006-NA,1.4천회이상, 남 ,1.4천 회 이상,200개 이상,291,4.8,"후기 7,477개 보기",  #루즈핏 #밴딩슬랙스 #셋업팬츠 #와이드핏 #정장바지 #퍼펙트슬랙스 #밴딩 #와이드 #무탠픽업  ,"31,584 ~ 32,900원"
6163,레트니 써니 데님,D-CLIP,1292664,100회이상, 여 ,100회 이상,50개 미만,161,4.4,후기 14개 보기,  #데님 #반바지 #숏츠 #워싱  ,"14,900원"
6164,Leisure Sleeveless Jumpsuit (for women)_QWDEX22406BEX,LUCKYMARCHE,QWDEX22406BEX,2022S/S, 여 ,,,2,,,  #LU  ,"182,085 ~ 199,000원"
6165,라이트 그레이 코튼 원턱 와이드 팬츠 (260721DY22),8SECONDS,260721DY22,2020F/W, 남 ,200회 이상,50개 미만,131,4.8,후기 18개 보기,  #바지단품 #260721DY22  ,"24,950원"
6166,플랫 테리 라운지 스웨트 팬츠 [더스티 카키],MUSINSA STANDARD,MMBPK107-UK,2022S/S, 남 ,1.4천 회 이상,50개 미만,108,4.8,후기 161개 보기,  #편한바지 #이지웨어 #스웨트컬렉션 #레귤러핏 #라운지웨어  ,"32,544 ~ 33,900원"
6167,링클 트랙팬츠,MISTER CHILD,MC20HSB002,2020S/S, 남 ,600회 이상,50개 미만,601,4.6,후기 67개 보기,  #조거팬츠 #츄리닝 #트랙팬츠 #트레이닝팬츠  ,"63,409 ~ 69,300원"
6168,오버핏 슬라이드 조거팬츠_핑크,ACIDD SLIDE,22SSPT06PK0L,2022S/S, 남 ,1000회 이상,50개 이상,709,4.9,후기 70개 보기,  #스웨트팬츠 #트레이닝복 #트레이닝세트 #트레이닝바지 #스웻팬츠 #밴딩팬츠 #조거팬츠  ,"34,464 ~ 35,900원"
6169,[SUSTAINABLE][+74] 스카이 블루 SUMMER 데미지 데님 팬츠_루즈 테이퍼드핏 (261521EP3Q),8SECONDS,261521EP3Q,2021S/S, 남 ,500회 이상,50개 미만,104,4.5,후기 14개 보기,  #261521EP3Q  ,"24,950원"
6170,에어라이즈 시그니쳐 레깅스_세이블블랙 HRP39,ATHLETE,HRP39_BK,2022ALL, 여 ,,,6,,,  #필라테스복 #하이웨이스트 #꾸안꾸 #운동복 #레깅스 #요가레깅스 #여자레깅스  ,"16,378 ~ 17,900원"
6171,AC 하이웨스트 부츠컷 진 - 다크빈티지,BADBLOOD,w-dnm20-015,2020F/W, 여 ,800회 이상,100개 이상,740,4.8,후기 356개 보기,  #JEANS  ,"69,000원"
6172,[WOMAN] 121 LILY JEANS [SEMI WIDE STRAIGHT],BRANDED,LOT121,2021F/W, 여 ,700회 이상,100개 이상,821,4.8,후기 233개 보기,  #여자데님 #청바지 #스트레이트 #긴바지 #데님 #여성데님 #와이드데님  ,"66,373 ~ 72,540원"
6173,#0252 Teddy regular fit (Rollup),FATALISM,F0252,2020F/W, 남 ,600회 이상,100개 이상,608,4.8,후기 533개 보기,  #데님팬츠 #데님 #바지 #청바지 #페이탈 #레귤러핏 #여름청바지  ,"73,528 ~ 80,360원"
6174,오션 펄 프린트 벨 바텀 팬츠,GREEDILOUS,G22S-WP101,2022S/S, 여 ,,,1,,,,"379,725 ~ 415,000원"
6175,유틸리티 팬츠 (CHARCOAL),JUAN HOMME,22SSTR03CH,2022S/S, 남 ,1.6천 회 이상,100개 이상,296,4.9,후기 86개 보기,  #밴딩팬츠 #남자바지 #와이드팬츠  ,"78,690 ~ 86,000원"
6176,뒤밴딩 핀턱 면배기 팬츠 AN2WP466,LAP,AN2WP466,2022S/S, 여 ,,,3,,,,"54,808 ~ 59,900원"
6177,코튼 린넨 9부 와이드 밴딩 팬츠 [베이지],PEPPERSEASONING,linen1,2021S/S, 남 ,600회 이상,50개 이상,61,4.8,후기 10개 보기,  #린넨바지 #린넨팬츠 #와이드팬츠 #팬츠 #밴딩팬츠 #코튼팬츠 #면팬츠  ,"18,208 ~ 19,900원"
6178,아디브레이크 팬츠 - 네이비 / HE9472,ADIDAS,HE9472,2022S/S, 여 ,1.6만 회 이상,100개 이상,"1,222",4.7,"후기 8,748개 보기",  #트랙팬츠 #아디브레이크 #캐주얼팬츠 #삼선팬즈 #삼선바지 #프라임그린 #친환경  ,"72,484 ~ 75,900원"
6179,110505 라이트웨이트 테이퍼드핏 링클프리 팬츠,GIORDANO,110505,2020S/S, 남 ,2천 회 이상,300개 이상,222,4.7,후기 109개 보기,  #캐주얼팬츠 #면팬츠 #치노팬츠 #여름바지 #바지 #면바지 #코튼팬츠  ,"36,417 ~ 39,800원"
6180,팁 스트링 하프팬츠 블랙,SSY,ssy 20 pt 002,2020S/S, 남 ,500회 이상,50개 이상,206,4.7,후기 86개 보기,,"17,700원"
6181,우먼즈 라운지 쇼츠 [베이지],MUSINSA STANDARD,MWJPH303-BE,2021S/S, 여 ,900회 이상,100개 이상,280,4.7,"후기 1,887개 보기",  #반바지 #스웨트컬렉션 #무신사스탠다드우먼즈 #라운지웨어 #이지웨어 #홈웨어 #트레이닝복 #쇼츠컬렉션  ,"13,718 ~ 14,290원"
6182,와이드 딥투턱 솔리드팬츠(네이비),TAKEASY,T22PT009,2022S/S, 남 ,900회 이상,50개 이상,118,4.9,후기 71개 보기,  #와이드팬츠 #와이드핏 #바지 #팬츠 #남자바지 #면바지 #코튼팬츠  ,"43,188 ~ 47,200원"
6183,에센셜 코튼 쇼츠 네이비,GLW,1270719,2020S/S, 남 ,200회 이상,,20,4.7,후기 74개 보기,  #반바지 #쇼츠 #코튼  ,"20,770 ~ 22,700원"
6184,CP-803 Light long wide pants_Fog gray,HALBKREIS,CP-803_FG,2022S/S, 남 ,200회 이상,,18,5,후기 3개 보기,  #와이드 #와이드팬츠 #밴딩팬츠 #면바지 #여름바지 #밴딩 #코튼팬츠  ,"35,685 ~ 39,000원"
6185,Army Chap Sweat Pants(Red),CHAPCHAP,2021PTR001,2021F/W, 남 ,900회 이상,100개 이상,559,4.9,후기 20개 보기,  #힙합 #츄리닝바지 #스웻팬츠 #여자와이드팬츠 #여진 #남여공용 #챱챱트레이닝바지  ,"60,480 ~ 63,000원"
6186,[22SS]세미 와이드 핏 슬랙스_GREY,NONBLANK,NC-PR022023-40,2022S/S, 남 ,,50개 미만,67,4.6,후기 21개 보기,  #슬랙스 #슬랙스팬츠 #남자슬랙스 #세미와이드 #와이드슬랙스 #세인트이어 #SAINTYEAR  ,"43,188 ~ 47,200원"
6187,롱 슬림 밴딩 부츠컷 슬랙스 [BLACK] 와이드 나팔바지 ver.,KOLEAT,W_BTSNP_BL,2022S/S, 여 ,1천 회 이상,50개 이상,505,4.9,후기 17개 보기,  #부츠컷 #나팔바지 #슬랙스 #와이드슬랙스 #밴딩슬랙스 #슬림 #와이드팬츠  ,"27,816 ~ 30,400원"
6188,크롭 와이드 플리츠 팬츠 (블랙),HYOJI NORIKO,1149515,ALLS/S, 남 ,400회 이상,100개 이상,136,4.6,후기 25개 보기,  #이지웨어 #주름 #밴딩 #바지 #와이드 #린넨 #슬랙스  ,"36,508 ~ 39,900원"
6189,Pleats Resort Pants Dark Grey,ESPIONAGE,20220307-07,2022S/S, 남 ,2.4천 회 이상,50개 이상,221,5,후기 86개 보기,  #원턱팬츠 #와이드슬랙스 #슬랙스 #슬랙스팬츠 #와이드팬츠 #밴딩슬랙스 #바지  ,"82,350 ~ 90,000원"
6190,제로 뉴 베이직 레깅스 그린티베이지,SKULLPIG,SA6197,2020ALL, 여 ,100회 이상,,48,4,후기 1개 보기,  #기본레깅스 #여자10부레깅스 #여자운동복 #요가복 #필라테스복  ,"17,293 ~ 18,900원"
6191,4턱 와이드 슬랙스[딥브라운],SIGNATURE,FT-WS-002,2022S/S, 남 ,1.2천 회 이상,50개 이상,316,4.7,후기 20개 보기,  #슬랙스팬츠 #와이드팬츠 #팬츠 #와이드 #바지 #와이드슬랙스  ,"40,668 ~ 49,900원"
6192,립스탑 BDU 팬츠,ROTHCO,ROTHCO195,병행수입, 남 ,800회 이상,50개 이상,181,5,후기 15개 보기,,"49,000원"
6193,원턱 카브라 와이드 슬랙스[그레이],SIGNATURE,CB-WS-002,2022S/S, 남 ,1천 회 이상,50개 미만,193,4.9,후기 9개 보기,  #바지 #테이퍼드핏 #남자슬랙스 #팬츠 #슬랙스 #10부  ,"40,668 ~ 49,900원"
6194,라이트웨이트 와이드 히든 밴딩 슬랙스 [라이트 브라운],MUSINSA STANDARD,MMJPS204-LR,2.3천회이상, 남 ,2.3천 회 이상,100개 이상,461,4.8,"후기 9,567개 보기",  #라이트웨이트컬렉션 #셋업 #퍼펙트슬랙스 #허리밴딩 #정장바지 #여름슬랙스 #와이드핏 #라이트웨이트  ,"31,584 ~ 32,900원"
6195,배기 테이퍼드 슬랙스[블랙],MUSINSA STANDARD,MMJPS506-BK,900회이상, 남 ,900회 이상,200개 이상,753,4.7,후기 268개 보기,  #트라우저 #정장바지 #수트팬츠 #캐롯 #캐롯핏 #퍼펙트슬랙스  ,"28,406 ~ 29,590원"
6196,슈퍼쿨 그늘막 4단계 기장 팬츠_ZA2PT041_DBL,210EDIT,ZA2PT041,2020S/S, 남 ,100회 이상,50개 미만,27,4.9,후기 23개 보기,  #남자슬랙스 #정장바지 #밴딩팬츠 #슬랙스팬츠 #남자여름팬츠 #남자여름슬랙스 #여름슬랙스  ,"38,338 ~ 41,900원"
6197,209 ONE TUCK WIDE BANDING PANTS [BLACK],INSPECTOR,209,2021S/S, 남 ,500회 이상,100개 이상,319,4.9,후기 370개 보기,  #밴딩팬츠 #와이드팬츠 #슬랙스 #슬랙스팬츠 #밴딩슬랙스 #와이드슬랙스 #남자슬랙스  ,"59,109 ~ 64,600원"
6198,트윌 코튼 벨트 벌룬 팬츠 - Beige,ANGLAN,AG20211004,2021S/S, 남 ,800회 이상,50개 이상,317,5,후기 41개 보기,  #와이드팬츠 #벌룬팬츠 #밴딩팬츠 #벨트 #아메카지 #코튼 #코튼팬츠  ,"84,775 ~ 92,650원"
6199,카펜터 쇼츠 [다크 그레이],MUSINSA STANDARD,MMJPH310-DG,1.8천회이상, 남 ,1.8천 회 이상,50개 이상,126,4.7,후기 593개 보기,  #보더쇼츠 #보더팬츠 #올데이쇼츠 #워크웨어 #쇼츠컬렉션  ,"16,690원"
6200,와이드 히든 밴딩 슬랙스 [다크 브라운],MUSINSA STANDARD,MIPS0004-DR,9.1천회이상, 남 ,9.1천 회 이상,1.1천 개 이상,"1,686",4.9,"후기 110,761개 보기",  #정장바지 #퍼펙트슬랙스 #트라우저 #셋업 #와이드팬츠 #루즈핏 #와이드핏 #무탠픽업  ,"31,584 ~ 32,900원"
6201,베베카 코튼 오더카키 팬츠/GMP06,GREENERY CREED,GMP06-1791FW,2020F/W, 남 ,900회 이상,50개 이상,119,4.6,후기 148개 보기,  #캐주얼 #바지 #슬림핏 #팬츠  ,"53,760 ~ 56,000원"
6202,[AMBER 9367] 커버밴드 캣 브러쉬 슬림 크롭 일자 데님 (연청),MILLIONCOR,930445,2022S/S, 여 ,1.5천 회 이상,100개 이상,880,4.7,후기 48개 보기,  #데님 #캐주얼팬츠 #스트레이트핏 #팬츠 #기본데님 #바지 #데님컬렉션  ,"42,427 ~ 46,400원"
6203,기모 스웨트 팬츠 [차콜 그레이],MUSINSA STANDARD,MMJPK610-CG,6.4천회이상, 남 ,6.4천 회 이상,700개 이상,246,4.8,"후기 5,045개 보기",  #맨투맨 #츄리닝 #스웻 #루즈핏 #스웨트컬렉션 #무탠픽업 #레귤러  ,"28,704 ~ 29,900원"
6204,헤비웨이트 라운지 스웨트 팬츠 [크림],MUSINSA STANDARD,MMAPK110-CR,2021S/S, 남 ,400회 이상,200개 이상,486,4.8,"후기 4,044개 보기",  #스웨트컬렉션 #츄리닝 #스웻 #트레이닝복 #라운지웨어 #이지웨어 #원마일웨어 #무탠픽업  ,"32,544 ~ 33,900원"
6205,Emblem training sweatpants_GRAY,ODDONEOUT,21ORSPT02GY,2021S/S, 여 ,1.4천 회 이상,200개 이상,"1,989",4.8,후기 223개 보기,  #트레이닝복 #스웻팬츠 #트레이닝팬츠 #스웨트팬츠 #조거팬츠 #밴딩팬츠  ,"71,370 ~ 78,000원"
6206,브라이트 나일론 조거 팬츠 [베이지],MUSINSA STANDARD,MMAPC107-BE,2021F/W, 남 ,800회 이상,100개 이상,299,4.7,후기 231개 보기,  #밴딩팬츠 #트랙팬츠 #트레이닝팬츠 #유틸리티 #테크웨어 #캐주얼팬츠  ,"36,182 ~ 37,690원"
6207,에센셜 카고 포켓 조거 팬츠 라이트그레이,SECONDMONO,COOSPT143L.GRAY,2020S/S, 남 ,800회 이상,50개 미만,376,4.7,"후기 1,323개 보기",  #세컨모놀로그 #스웨트팬츠 #조거팬츠 #카고조거팬츠 #카고팬츠 #트레이닝팬츠 #조거  ,"35,685 ~ 39,000원"
6208,프로 드라이 핏 타이츠 (블랙),NIKE,DD1914-010,병행수입, 남 ,,50개 미만,75,4.7,후기 3개 보기,  #트레이닝 #요가복 #피트니스 #운동복 #스포츠웨어 #레깅스  ,"50,900원"
6209,SA7022 플렉스 프로 레깅스 젠틀블랙,SKULLPIG,SA7022,2021ALL, 여 ,300회 이상,100개 이상,160,4.8,후기 31개 보기,  #잠옷레깅스 #무지레깅스 #기본레깅스 #편한레깅스 #여자운동복 #홀리데이  ,"25,528 ~ 27,900원"
6210,Clark Blue / New Slim,PIECE WORKER,PBSMDPN261,2020S/S, 남 ,700회 이상,100개 이상,488,4.8,후기 762개 보기,  #스트레이트핏 #연청데님 #피스워커슬림핏 #피스워커청바지 #피스워커청청  ,"62,128 ~ 67,900원"
6211,소프트 핀턱 밴딩 팬츠 카키,TENER,0,2022S/S, 남 ,,,3,,,  #꾸안꾸 #캐주얼팬츠 #밴딩팬츠 #밴딩바지 #와이드팬츠 #나일론팬츠 #와이드  ,"45,292 ~ 49,500원"
6212,네이비 시어서커 밴딩 팬츠_세미와이드 (222521BZ2R),8SECONDS,222521BZ2R,2022S/S, 남 ,,,25,,,  #222521BZ2R  ,"47,904 ~ 49,900원"
6213,1 MILE PANTS 원마일 팬츠 (Greyish Blue),HIDEOUT,2385912,2022S/S, 남 ,300회 이상,,40,5,후기 1개 보기,  #여름바지 #슬랙스 #여름슬랙스 #팬츠 #밴딩팬츠  ,"65,895 ~ 69,000원"
6214,스타빌리티 9부팬츠 베이지 HSLP2210,JEMUT,1774372,2019S/S, 남 ,,50개 미만,116,4.6,후기 41개 보기,  #린넨 #린넨팬츠 #밴딩팬츠 #체크팬츠 #팬츠 #베이지  ,"15,500원"
6215,R&R 카고팬츠 베이지 (사이즈 32~36),ESPRIT,042EE2B311-270,2022S/S, 남 ,,,2,,,,"172,935 ~ 189,000원"
6216,나일론 유틸리티 카고 쇼츠 [카키],MUSINSA STANDARD,MMJPH307-KH,700회이상, 남 ,700회 이상,50개 이상,137,4.7,후기 372개 보기,  #반바지 #여름바지 #올데이쇼츠 #테크웨어 #하프팬츠 #쇼츠컬렉션  ,"27,638 ~ 28,790원"
6217,데일리 와이드 팬츠 WHTMC2422F,WHOAU,WHTMC2422F,2022S/S, 남 ,200회 이상,,38,4.5,후기 2개 보기,  #캐주얼팬츠 #밴딩 #코튼팬츠 #면바지 #와이드팬츠 #바지 #와이드  ,"39,900원"
6218,퓨어 린넨 하프밴딩 원턱 와이드 팬츠 화이트,ASP,77pt064wh,2022S/S, 남 ,200회 이상,,58,4.8,후기 8개 보기,  #슬랙스 #와이드팬츠 #와이드핏 #밴딩팬츠 #여름바지 #여름슬랙스 #린넨슬랙스  ,"68,625 ~ 75,000원"
6219,이지 카고 팬츠 MFECP001-BK,MASSNOUN,MFECP001-BK,2021ALL, 남 ,1000회 이상,50개 이상,"1,048",4.6,후기 261개 보기,  #바지 #와이드팬츠 #카고바지 #카고조거팬츠 #카고팬츠 #테크웨어 #트랙팬츠  ,"75,840 ~ 79,000원"
6220,원 턱 테이퍼드 코튼 슬랙스_카키,STAGE NAME,one tuck tapered cotton slacks_KHAKI,2020S/S, 남 ,500회 이상,100개 이상,225,4.7,후기 192개 보기,  #슬랙스 #와이드팬츠 #치노팬츠 #테이퍼드 #면팬츠 #면바지 #와이드슬랙스  ,"44,065 ~ 48,160원"
6221,[SA5279] 투인원 레깅스 블랙,SKULLPIG,SA5279,2020ALL, 여 ,1천 회 이상,200개 이상,409,4.8,후기 94개 보기,  #반바지레깅스 #요가복 #운동복 #트레이닝복 #필라테스  ,"32,025 ~ 35,000원"
6222,린넨 st 와이드 밴딩 팬츠 블랙,TENER,0,2022S/S, 남 ,,,4,,,  #린넨팬츠 #밴딩팬츠 #코튼팬츠 #와이드팬츠 #캐주얼팬츠 #면팬츠 #와이드핏  ,"41,175 ~ 45,000원"
6223,가먼트  버튼 세미 와이드 팬츠 (브라운),FABREGAT,Garment Button Semi Wide Pants (Brown),2022S/S, 남 ,,,59,5,후기 1개 보기,  #코튼팬츠 #와이드핏 #캐주얼팬츠 #와이드팬츠 #여름코디  ,"111,172 ~ 121,500원"
