,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
2107,타탄 체크 팬츠 레드,ACOVER,ACP17059,2021S/S, 남 여 ,1천 회 이상,600개 이상,829,4.5,"후기 10,790개 보기",  #바지 #팬츠 #밴딩팬츠 #츄리닝 #트레이닝팬츠 #와이드팬츠 #와이드  ,"19,500원"
2108,NOI024 스트레이트 루즈핏 데님 팬츠 (블랙),NOIAGO,NOI024,2022ALL, 여 ,1.6만 회 이상,2.9천 개 이상,"17,936",4.8,"후기 1,642개 보기",  #데님 #데님팬츠 #면바지 #와이드 #와이드데님 #코튼팬츠 #무신사현대카드  ,"36,417 ~ 39,800원"
2109,쿨 린넨 히든 밴딩 슬랙스 [OATMEAL],DRAW FIT,DFPT1201OT,2022S/S, 남 ,6.9천 회 이상,900개 이상,"1,973",4.8,후기 518개 보기,  #린넨슬랙스 #여름슬랙스 #린넨바지 #여름바지 #슬랙스 #바지 #밴딩팬츠  ,"62,100원"
2110,컷팅 하프 코튼 팬츠 - 화이트,LOEIL,LOEIL_W,2022S/S, 여 ,,,38,,,  #숏팬츠 #하프팬츠 #반바지 #쇼츠 #여름바지  ,"33,626 ~ 36,750원"
2111,핀턱 린넨 하프 팬츠 - 크림,LOEIL,LOEIL_W,2022S/S, 여 ,,,9,,,  #쇼츠팬츠 #버뮤다팬츠 #하프팬츠 #쇼츠 #숏팬츠  ,"46,691 ~ 51,030원"
2112,essential line standard 와이드 트레이닝 팬츠 (그레이),BENJAMIN CLASSIC,22-5,2022S/S, 남 ,300회 이상,,5,,,  #캐주얼팬츠 #밴딩팬츠 #트레이닝 #트레이닝바지 #트레이닝팬츠 #와이드 #와이드팬츠  ,"21,685 ~ 23,700원"
2113,.S/T 조거 트레이닝 스웨트 팬츠 - Black,S'EST,JOGGERPANTS-BLACK,500회이상, 남 ,500회 이상,300개 이상,653,4.6,후기 686개 보기,  #SEST #팬츠 #트레이닝바지 #스웨트팬츠 #조거 #조거팬츠 #트레이닝  ,"18,208 ~ 19,900원"
2114,22SS 이지 스트링 팬츠 WOMEN_KHAKI,EDDIE BAUER,22SS 이지 스트링 팬츠 WOMEN_KHAKI,, 여 ,,,1,,,,"48,085 ~ 59,000원"
2115,22SS 이지 스트링 팬츠 MEN_KHAKI,EDDIE BAUER,22SS 이지 스트링 팬츠 MEN_KHAKI,, 남 ,,,0,,,,"48,085 ~ 59,000원"
2116,22SS 이지 스트링 팬츠 WOMEN_NAVY,EDDIE BAUER,22SS 이지 스트링 팬츠 WOMEN_NAVY,, 여 ,,,0,,,,"48,085 ~ 59,000원"
2117,플레인(여름용) 코튼 밴딩팬츠 아이보리 CJLP7509,WV PROJECT,2142941,2021S/S, 남 ,300회 이상,200개 이상,343,4.7,후기 423개 보기,  #면팬츠 #코튼팬츠 #캐주얼팬츠 #린넨팬츠 #면바지 #린넨  ,"30,624 ~ 31,900원"
2118,퍼티그 웨빙 벨트 팬츠 [베이지],MUSINSA STANDARD,MIPT3002-BE,600회이상, 남 ,600회 이상,200개 이상,505,4.7,"후기 1,482개 보기",  #딸깍팬츠 #면바지 #캐주얼팬츠 #슬림 #베이지  ,"15,890원"
2119,22SS 이지 스트링 팬츠 MEN_C/BLACK,EDDIE BAUER,22SS 이지 스트링 팬츠 MEN_C,, 남 ,,,1,,,,"48,085 ~ 59,000원"
2120,Fold Hem Cargo Pants Deep Olive,RAMOLIN,RML22SSPT07,2022S/S, 남 ,,,5,,,,"122,701 ~ 134,100원"
2121,우먼즈 와이드 데님 팬츠 [워시드 블랙],MUSINSA STANDARD,MWJNP102-WC,6.9천회이상, 여 ,6.9천 회 이상,1.6천 개 이상,"7,144",4.8,"후기 2,836개 보기",  #데님컬렉션 #무신사스탠다드우먼즈 #와이드진 #진 #청바지 #와이드 #캐주얼팬츠 #무탠픽업  ,"34,454 ~ 35,890원"
2122,리사이클 원 턱 릴렉스드 테이퍼드 히든 밴딩 크롭 슬랙스 [블랙],MUSINSA STANDARD,MMBPS404-BK,2022S/S, 남 ,2.2만 회 이상,1.8천 개 이상,"1,524",4.9,후기 511개 보기,  #그린라인 #친환경소재 #퍼펙트슬랙스 #정장바지 #허리밴딩 #트라우저  ,"38,304 ~ 39,900원"
2123,우먼스 3.5부 니트 숏츠 블루 (UN222CHP64),UMBRO,UN222CHP64_CBL,2022S/S, 여 ,,,7,,,  #남자하프팬츠 #여자하프팬츠  ,"63,135 ~ 69,000원"
2124,memorize half pants,RESPECT,memorize half pants,2022S/S, 남 ,,,15,5,후기 1개 보기,  #밴딩반바지 #쇼츠팬츠 #반바지추천 #밴딩팬츠 #쇼츠컬렉션 #하프팬츠 #숏팬츠  ,"27,000원"
2125,핀턱 벌룬 데님 숏 팬츠 MSP107 [LIGHT BLUE],MINIMALPROJECT,MSP107LB,2022S/S, 남 ,600회 이상,,56,,,  #버뮤다팬츠 #하프팬츠 #반바지 #남자반바지 #숏팬츠 #벌룬팬츠 #데님반바지  ,"54,717 ~ 59,800원"
2126,PRDA JERSEY JOGGER PANTS HEATHER GRAY,PRENDA,471474,2022S/S, 여 ,2.2천 회 이상,100개 이상,559,4.9,후기 102개 보기,,"34,770 ~ 38,000원"
2127,running usa athletic club sweat pants (grey),RESPECT,running usa athletic club sweat pants (grey),2022S/S, 남 ,1.2천 회 이상,50개 이상,333,4.6,후기 21개 보기,  #트레이닝바지 #조거팬츠 #스웻팬츠 #루즈핏 #와이드팬츠 #와이드핏 #스웨트팬츠  ,"37,440 ~ 39,000원"
2128,케주얼 슬림 부츠컷 팬츠 _ 블루,NOCONTENT,sum020,2022S/S, 여 ,,,9,,,  #트레이닝바지 #트레이닝팬츠 #밴딩팬츠 #여름바지 #캐주얼팬츠 #부츠컷 #나팔바지  ,"65,880 ~ 72,000원"
2129,루즈 핏 라운지 스웨트 팬츠 [멜란지 그레이],MELANGE MASTER,MAAPK515-MG,2021F/W, 남 ,1천 회 이상,700개 이상,864,4.8,후기 612개 보기,  #무지스웨트 #세트업 #스웨트팬츠 #스웻팬츠 #스웻 #스탠다드 #와이드핏  ,"34,454 ~ 35,890원"
2130,#0203 off-white straight fit,FATALISM,F0203,2022S/S, 남 ,1.6천 회 이상,800개 이상,"4,239",4.7,"후기 5,143개 보기",  #데님 #페이탈 #크림진 #여름청바지 #청바지 #데님팬츠 #스트레이트핏  ,"70,821 ~ 77,400원"
2131,#0198 Sensitive -A standard fit,FATALISM,F0198,2022F/W, 남 ,3.3천 회 이상,700개 이상,"4,659",4.7,"후기 11,320개 보기",  #스탠다드핏 #청바지 #페이탈 #여름청바지 #데님 #데님팬츠 #바지  ,"64,436 ~ 71,200원"
2132,COTTON CHINO TROUSER_BEIGE,OUTSTANDING,OSTD105,2022S/S, 남 ,2.5천 회 이상,100개 이상,227,4.7,후기 53개 보기,  #치노팬츠 #캐주얼팬츠 #남자치노 #바지 #면바지 #코튼팬츠  ,"62,100원"
2133,와이드 치노 팬츠 [라이트 브라운],MUSINSA STANDARD,MIPT0004-LR,3.8천회이상, 남 ,3.8천 회 이상,700개 이상,"1,554",4.7,"후기 9,832개 보기",  #레귤러핏 #면바지 #치노팬츠 #캐주얼팬츠 #면 #와이드 #브라운 #무탠픽업  ,"31,584 ~ 32,900원"
2134,플리츠 데님 와이드 팬츠_블루,COQ,2228224,2022S/S, 남 ,2.3천 회 이상,50개 이상,388,5,후기 10개 보기,,"54,364 ~ 59,415원"
2135,Fold Hem Cargo Pants Black,RAMOLIN,RML22SSPT05,2022S/S, 남 ,,,1,,,,"122,701 ~ 134,100원"
2136,22SS 이지 스트링 팬츠 WOMEN_C/BLACK,EDDIE BAUER,22SS 이지 스트링 팬츠 WOMEN_C,2022S/S, 여 ,,,1,,,,"48,085 ~ 59,000원"
2137,뉴 스트레이트 데님 팬츠 [BLACK],DRAW FIT,DFDN0301BK,2022S/S, 남 ,2.1천 회 이상,900개 이상,"8,209",4.6,"후기 5,612개 보기",  #블랙진 #와이드 #청바지 #테이퍼드 #흑청바지 #데님 #데님팬츠  ,"63,360 ~ 66,000원"
2138,섬머 와이드 벌룬핏 밴딩 슬랙스 (BLACK),TOFFEE,T2S-SWBBSL001,2022S/S, 남 ,1.3만 회 이상,200개 이상,"1,017",4.7,후기 26개 보기,  #밴딩슬랙스 #슬랙스 #와이드팬츠 #여름슬랙스 #와이드슬랙스 #토피와이드 #토피바지  ,"34,857 ~ 36,500원"
2139,여성전용 핀턱 조거팬츠 - 멜란지그레이,OFFGRID,22Q1ETWLP01-3,2022S/S, 여 ,,,2,,,,"60,024 ~ 65,600원"
2140,여성전용 핀턱 조거팬츠 - 핑크,OFFGRID,22Q1ETWLP01-1,2022S/S, 여 ,,,3,,,,"60,024 ~ 65,600원"
2141,아리스 조거 팬츠(민트),AORDDA,DT22PA01MI,2022S/S, 여 ,,,0,,,  #귀여운여성복 #예쁜요가복 #유니크조거팬츠 #유니크팬츠 #트레이닝팬츠 #캐주얼팬츠 #귀여운트레이닝복  ,"81,343 ~ 88,900원"
2142,여성전용 핀턱 조거팬츠 - 퍼플,OFFGRID,22Q1ETWLP01-2,2022S/S, 여 ,,,2,,,,"60,024 ~ 65,600원"
2143,여성전용 핀턱 조거팬츠 - 블랙,OFFGRID,22Q1ETWLP01-4,2022S/S, 여 ,,,2,,,,"60,024 ~ 65,600원"
2144,핀턱 벌룬 데님 숏 팬츠 MSP107 [DARK GRAY],MINIMALPROJECT,MSP107DG,2022S/S, 남 ,200회 이상,,29,,,  #남자반바지 #숏팬츠 #반바지 #벌룬팬츠 #버뮤다팬츠 #데님반바지  ,"54,717 ~ 59,800원"
2145,우먼스 3.5부 니트 숏츠 스위트콘 (UN222CHP64),UMBRO,UN222CHP64_SCW,2022S/S, 여 ,,,10,,,,"63,135 ~ 69,000원"
2146,쉐도우 우븐 숏 팬츠 - 블랙 / FU6001,ADIDAS,FU6001,2020S/S, 남 ,5천 회 이상,1.2천 개 이상,"2,269",4.8,후기 684개 보기,  #쉐도우트레포일 #우븐반바지 #우븐쇼츠 #트레포일반바지 #트레포일쇼츠  ,"29,900원"
2147,유틸리티 하프 팬츠 블랙,PARTIMENTO,Utility Half Pants Black,2022S/S, 남 ,900회 이상,50개 미만,110,5,후기 1개 보기,  #반바지 #숏팬츠 #밴딩팬츠 #하프팬츠 #버뮤다팬츠 #밴딩반바지 #쇼츠팬츠  ,"29,188 ~ 31,900원"
2148,Bermuda denim pants - Dark grey,BEMUSE MANSION,BE22HSPT002DG,2022S/S, 여 ,,,5,,,,"85,186 ~ 93,100원"
2149,알럼나이 클래식 트레이닝 남자 반바지 화이트 DM6817-100,NIKE,14887599,병행수입, 남 ,300회 이상,,37,,,,"87,000원"
2150,[썸머ver.]테이퍼드 와이드 원턱 밴딩 슬랙스_Black,LAFUDGESTORE,m1037_685363,2022S/S, 남 여 ,1.3만 회 이상,200개 이상,645,4.7,후기 26개 보기,  #테이퍼드 #밴딩팬츠 #팬츠 #슬렉스 #밴딩슬렉스 #원턱팬츠 #밴딩  ,"26,820 ~ 29,800원"
2151,와이드 원턱 린넨 하프 팬츠_Olive Khaki,LAFUDGESTORE,m1037_685363,2022S/S, 남 ,4.9천 회 이상,50개 이상,219,4.8,후기 485개 보기,  #하프팬츠 #반바지 #린넨반바지 #린넨 #원턱팬츠 #버뮤다팬츠 #린넨팬츠  ,"17,820 ~ 19,800원"
2152,Side shirring panel Pants [Lime],SETUP-EXE,013,2022S/S, 여 ,100회 이상,,37,,,  #여름팬츠 #와이드팬츠 #캐주얼팬츠 #밴딩팬츠 #밴딩와이드팬츠 #셔링 #트랙팬츠  ,"84,480 ~ 88,000원"
2153,원 턱 와이드 라운지 스웨트 팬츠 [멜란지 라이트 그레이],MUSINSA STANDARD,MMBPK103-ML,2022S/S, 남 ,4.3천 회 이상,400개 이상,707,4.8,"후기 1,258개 보기",  #츄리링 #트레이닝복 #이지웨어 #라운지웨어 #편한바지 #스웨트컬렉션  ,"33,504 ~ 34,900원"
2154,어센틱 로고 스웻 조거 팬츠 블랙,COVERNAT,CO2201PT20BK,2021F/W, 남 ,900회 이상,1.4천 개 이상,"1,591",4.8,후기 957개 보기,  #트레이닝팬츠 #스웻팬츠 #바지 #조거 #캐주얼팬츠 #조거팬츠  ,"34,898 ~ 41,300원"
2155,BENJAMIN X CONCH 소프트코튼 에센셜 러닝팬츠 슬림핏 (베이지),BENJAMIN CLASSIC,BC-13,2022S/S, 남 ,,,0,,,  #밴딩팬츠 #여름바지 #트레이닝바지 #트레이닝 #트레이닝팬츠 #캐주얼팬츠 #긴바지  ,"26,535 ~ 29,000원"
2156,헤비웨이트 속기모 테이퍼드 히든 밴딩 10부 슬랙스 [블랙],MUSINSA STANDARD,MMJPS601-BK,1.1천회이상, 남 ,1.1천 회 이상,1.2만 개 이상,"5,632",4.8,"후기 5,079개 보기",  #기모바지 #정장바지 #트라우저 #슬림핏 #기본슬랙스 #셋업 #허리밴딩  ,"35,424 ~ 36,900원"
2157,나일론 이지 쇼츠_7.5인치 [올리브 그린],MUSINSA STANDARD,MMJPH302-OG,2021S/S, 남 ,3.7천 회 이상,200개 이상,393,4.8,"후기 16,314개 보기",  #바지 #팬츠 #여름바지 #이지팬츠 #반바지 #이지웨어 #올데이쇼츠 #쇼츠컬렉션 #나일론쇼츠  ,"20,064 ~ 20,900원"
2158,[EU] Champion로고 3.5인치 나일론 숏팬츠 (BLACK1) CKPA2E141BA,CHAMPION EU,CKPA2E141BA,2022S/S, 남 ,,,9,,,,"53,985 ~ 59,000원"
2159,와이드 BDU 팬츠 [블랙],MELANGE MASTER,MABPC103-BK,2022S/S, 남 ,,,26,5,후기 7개 보기,  #캐주얼팬츠 #면바지 #면팬츠 #밀리터리 #아웃포켓 #루즈핏 #뉴컬렉션  ,"53,654 ~ 55,890원"
2160,Fold Hem Cargo Pants Beige,RAMOLIN,RML22SSPT08,2022S/S, 남 ,,,11,,,,"122,701 ~ 134,100원"
2161,아이보리 루즈핏 코튼 커브드 원턱 팬츠 (TNPA2E721IV),TNGT,TNPA2E721IV,2022S/S, 남 ,,,9,4.7,후기 7개 보기,,"72,285 ~ 79,000원"
2162,여성 트윌 9부 밴딩 팬츠_100(10370-150-401-50),HANGTEN,10370-150-401-50,2022S/S, 여 ,,,9,5,후기 1개 보기,,"18,208 ~ 19,900원"
2163,레귤러 슬림 시어서커 밴딩 팬츠 2COLOR,PANICALE,F-ACPT01,2022S/S, 남 ,,,1,,,,"170,190 ~ 186,000원"
2164,레귤러 핏 카고 팬츠 [블랙],MUSINSA STANDARD,MMJPC101-BK,1.1천회이상, 남 ,1.1천 회 이상,600개 이상,827,4.8,"후기 1,105개 보기",  #면바지 #워크웨어 #캐주얼팬츠 #슬림  ,"27,638 ~ 28,790원"
2165,오디너리 테이퍼드 투턱 벨트 팬츠_Soft Cream,LAFUDGESTORE,m1037_847478,2022S/S, 남 ,2.5천 회 이상,200개 이상,714,4.6,후기 279개 보기,  #와이드팬츠 #투턱팬츠 #팬츠컬렉션 #벨트팬츠 #벨트 #하의YOUAREIN  ,"39,000원"
2166,.S/T 루즈핏 트레이닝 스웨트 팬츠 - Gray,S'EST,LOOSEPANTS-GRAY,800회이상, 남 ,800회 이상,400개 이상,755,4.7,후기 586개 보기,  #SEST #팬츠 #트레이닝 #스웨트팬츠 #트레이닝바지 #트레이닝팬츠 #츄리닝 #레귤러  ,"17,293 ~ 18,900원"
2167,아디브레이크 팬츠 - 블랙 / HM4883,ADIDAS,HM4883,2022S/S, 여 ,4천 회 이상,300개 이상,"3,132",4.9,후기 123개 보기,  #레트로팬츠 #버튼팬츠 #스냅팬츠 #트랙팬츠 #츄리닝바지 #트레이닝바지 #트레이닝팬츠 #아디다스우먼 #아디브레이크  ,"63,933 ~ 69,900원"
2168,컴퍼터블 체크 팬츠_블랙 (기모 선택 가능),ELLIOTI,EPT001A3BK,2021S/S, 남 여 ,4.9천 회 이상,6천 개 이상,"9,600",4.7,"후기 1,906개 보기",  #밴딩팬츠 #면팬츠 #면바지 #캐주얼팬츠 #체크팬츠  ,"33,696 ~ 35,100원"
2169,유틸리티 하프 팬츠 올리브,PARTIMENTO,Utility Half Pants Olive,2022S/S, 남 ,1.7천 회 이상,50개 미만,144,5,후기 1개 보기,  #반바지 #숏팬츠 #밴딩팬츠 #하프팬츠 #버뮤다팬츠 #밴딩반바지 #쇼츠팬츠  ,"29,188 ~ 31,900원"
2170,익스펜드 로고 반바지_다크그레이,AFRESH,P00000IX,2022S/S, 남 ,,,2,,,  #밴딩팬츠 #여름바지 #남자반바지 #쇼츠 #쇼츠팬츠 #반바지 #하프팬츠  ,"36,508 ~ 39,900원"
2171,세미 와이드 히든 밴딩 슬랙스 [크림],MUSINSA STANDARD,MIPS0003-CR,5.5천회이상, 남 ,5.5천 회 이상,2.2천 개 이상,"3,000",4.8,"후기 122,238개 보기",  #루즈핏 #밴딩슬랙스 #셋업팬츠 #와이드핏 #정장바지 #퍼펙트슬랙스 #밴딩 #와이드 #무탠픽업  ,"31,584 ~ 32,900원"
2172,[기모선택] 투라인 와이드 트랙팬츠 (CP0146-4),CRUMP,CP0146-4,2020F/W, 남 ,2.8천 회 이상,2.1천 개 이상,"4,734",4.7,"후기 2,145개 보기",  #트랙팬츠 #트레이닝바지 #트레이닝세트 #트레이닝 #트레이닝팬츠 #팬츠  ,"26,240 ~ 32,000원"
2173,Nylon Cargo Short - Black,NOT4NERD,PT040BK,2021S/S, 남 ,900회 이상,100개 이상,144,4.9,후기 28개 보기,  #숏팬츠 #쇼트팬츠 #반바지 #쇼츠 #하프팬츠 #여름바지 #트레이닝반바지  ,"26,535 ~ 29,000원"
2174,(UNI) 써플렉스 칼라 버뮤다 팬츠-라이트그레이,OFFGRID,22Q2ODUSP01-2,2022S/S, 남 ,,,2,,,,"26,535 ~ 29,000원"
2175,익스펜드 로고 반바지_라이트그레이,AFRESH,P00000IY,2022S/S, 남 ,,,2,,,  #여름바지 #팬츠 #숏팬츠 #남자반바지 #쇼츠 #반바지 #하프팬츠  ,"36,508 ~ 39,900원"
2176,ss 미니멀 스탠다드 세미 와이드 카고 조거 슬랙스 Black,SEVENSELAH,SSJMSYBK,2022S/S, 남 ,1.2천 회 이상,1.2천 개 이상,"1,489",4.8,후기 585개 보기,  #조거 #바지 #팬츠 #꾸안꾸 #스트링 #트레이닝바지 #밴딩팬츠  ,"34,900원"
2177,Fluffy Symbol Jogger Pants Black,SCULPTOR,SC21S430FLBK,2021F/W, 여 ,2.8천 회 이상,1.2천 개 이상,"6,098",4.8,"후기 1,013개 보기",  #밴딩팬츠 #팬츠 #츄리닝 #스웻팬츠 #스웨트팬츠 #조거 #긴바지  ,"50,508 ~ 55,200원"
2178,베이직 루즈핏 저지 팬츠 그레이,TRAVEL,TRTOAWPT91UC4,2021F/W, 남 ,1.9천 회 이상,500개 이상,229,4.7,"후기 1,092개 보기",  #트레이닝 #트랙팬츠 #스웨트팬츠 #트레이닝팬츠 #밴딩팬츠 #와이드팬츠 #조거팬츠  ,"9,900원"
2179,와이드 린넨 카고 조거 팬츠 네이비,GLW,22SPGP27NA,2022S/S, 남 ,4.4천 회 이상,50개 이상,294,4.7,후기 956개 보기,  #여름바지 #조거팬츠 #와이드팬츠 #밴딩팬츠 #카고팬츠 #와이드카고팬츠 #린넨팬츠  ,"32,757 ~ 35,800원"
2180,BENJAMIN X CONCH 소프트코튼 에센셜 러닝팬츠 슬림핏 (그레이),BENJAMIN CLASSIC,BC-12,2022S/S, 남 ,,,0,,,  #여름바지 #트레이닝바지 #트레이닝 #밴딩팬츠 #캐주얼팬츠 #트레이닝팬츠  ,"26,535 ~ 29,000원"
2181,Fold Hem Cargo Pants Navy,RAMOLIN,RML22SSPT06,2022S/S, 남 ,,,3,,,,"122,701 ~ 134,100원"
2182,코튼 린넨 9부 와이드 밴딩 팬츠 [카키],PEPPERSEASONING,linen1,2021S/S, 남 ,600회 이상,100개 이상,169,4.8,후기 32개 보기,  #린넨팬츠 #린넨 #밴딩팬츠 #코튼팬츠 #린넨바지 #여름바지 #와이드팬츠  ,"18,208 ~ 19,900원"
2183,할로우 밴딩 쿨 크롭팬츠 베이지 CJLP7378,WV PROJECT,1915179,2020S/S, 남 ,800회 이상,200개 이상,655,4.6,후기 819개 보기,  #린넨 #린넨팬츠 #밴딩 #밴딩팬츠 #크롭팬츠 #팬츠  ,"27,267 ~ 29,800원"
2184,MODOO PANTS 모두바지 데일리 (Beige),HIDEOUT,2364090,2022S/S, 남 ,2.7천 회 이상,50개 이상,269,4.9,후기 20개 보기,  #밴딩팬츠 #면바지 #코튼팬츠 #바지 #남자바지 #면팬츠 #캐주얼팬츠  ,"84,995 ~ 89,000원"
2185,타탄체크 핀턱 벌룬팬츠 -그린,EASY NO EASY,ene22SS03,2022S/S, 남 ,,,12,,,  #바지 #와이드팬츠 #와이드핏 #캐주얼팬츠 #여름바지 #벌룬팬츠 #밴딩팬츠  ,"30,744 ~ 33,600원"
2186,로우 로우 나일론 트라우져_CC,CORD,CD22SSRLNTCC05,2022S/S, 남 ,,,3,,,  #와이드팬츠 #바지 #밴딩와이드팬츠 #여름긴바지 #밴딩팬츠 #여름바지  ,"117,120 ~ 128,000원"
2187,크롭 테이퍼드 슬랙스 [베이지],PARTS,PTSP210,2020S/S, 남 ,3.2천 회 이상,2.3천 개 이상,"4,087",4.7,"후기 6,292개 보기",  #슬랙스 #크롭 #크롭슬랙스 #크롭슬림핏슬랙스 #테이퍼드 #파츠슬랙스 #베이지  ,"25,833 ~ 26,910원"
2188,와이드 원턱 린넨 하프 팬츠_MidNight Blue,LAFUDGESTORE,m1037_685398,2021S/S, 남 ,3천 회 이상,200개 이상,467,4.8,후기 485개 보기,  #반바지 #쇼츠 #하프팬츠 #와이드팬츠 #린넨 #린넨쇼츠 #밴딩팬츠  ,"17,820 ~ 19,800원"
2189,N222UHP901 우븐 하프 트레이닝 포켓 팬츠 PLAZA TAUPE BEIGE,NATIONALGEOGRAPHIC,1442117,2022S/S, 남 ,3.5천 회 이상,100개 이상,216,4.8,후기 118개 보기,  #숏바지 #숏팬츠 #밴딩팬츠 #반바지 #셋업 #팬츠 #22S/S컬렉션  ,"62,445 ~ 69,000원"
2190,원턱 밴딩 데님 하프 팬츠 인디고블루,AWESOME STUDIO,ASBDPS001_2,2022S/S, 남 ,300회 이상,,34,5,후기 2개 보기,  #반바지 #남자청바지 #와이드팬츠 #데님팬츠 #와이드데님 #데님반바지 #데님바지  ,"44,194 ~ 48,300원"
2191,유틸리티 쇼츠 [그레이쉬 블루],MUSINSA STANDARD,MHPT3005-GB,1.4천회이상, 남 ,1.4천 회 이상,200개 이상,542,4.8,"후기 46,520개 보기",  #반바지 #벨티드팬츠 #아웃도어 #올데이쇼츠 #하프팬츠 #쇼츠컬렉션  ,"20,630 ~ 21,490원"
2192,척 시그니처 로고 스웨트 조거 팬츠 (라이트그레이),CHUCK,C213RULP01LG,2021F/W, 남 여 ,5.6천 회 이상,600개 이상,"3,916",4.8,후기 395개 보기,  #조거 #조거팬츠 #밴딩팬츠 #팬츠 #트레이닝팬츠 #스웻팬츠 #남여공용  ,"50,508 ~ 55,200원"
2193,BUCKLE WIDE DENIM PANTS GREY,AVANDRESS,22SS05,2022S/S, 여 ,1.7만 회 이상,400개 이상,"2,453",4.7,"후기 2,616개 보기",  #데님 #와이드데님 #와이드팬츠 #데님팬츠 #세미와이드 #청바지 #스트레이트핏  ,"37,950원"
2194,파자마 팬츠 (블랙),OX STUDIOS,ox22hs006,2022S/S, 남 ,900회 이상,,48,,,  #OX #오엑스 #린넨바지 #린넨팬츠 #와이드팬츠 #밴딩팬츠 #여름바지  ,"69,000원"
2195,여성 트윌 9부 밴딩 팬츠_132(10370-150-401-50),HANGTEN,10370-150-401-50,2022S/S, 여 ,,,5,,,,"18,208 ~ 19,900원"
2196,타탄체크 핀턱 벌룬팬츠 -검정,EASY NO EASY,ene22SS03,2022S/S, 남 ,100회 이상,,26,,,  #와이드핏 #밴딩팬츠 #여름바지 #와이드팬츠 #벌룬팬츠 #캐주얼팬츠 #면팬츠  ,"30,744 ~ 33,600원"
2197,Classic Varsity Sweat pants White Melange,SCULPTOR,SC21A402NMGY,2022S/S, 남 ,7.2천 회 이상,800개 이상,"2,941",4.8,후기 844개 보기,  #바지 #와이드팬츠 #팬츠 #트레이닝팬츠 #와이드 #밴딩팬츠 #스웻팬츠 #조거  ,"63,200원"
2198,OTP 오프더피치 프리미어 조거팬츠 블루 P221XUWP308BL1,KAPPA,P221XUWP308BL1,2022S/S, 남 ,,,1,,,  #시즌오프  ,"95,434 ~ 104,300원"
2199,린넨 실루엣 팬츠 블랙,BEARDED KID,B22SSMPO5BK,2022S/S, 남 ,1.1만 회 이상,400개 이상,"1,033",4.9,후기 137개 보기,  #남자바지 #면팬츠 #와이드핏 #와이드팬츠 #캐주얼팬츠 #치노팬츠 #린넨팬츠  ,"88,755 ~ 97,000원"
2200,이지 와이드 데님 팬츠 오프화이트,GLW,21FLGP19IV,2022S/S, 남 ,9.3천 회 이상,800개 이상,"2,053",4.8,"후기 5,401개 보기",  #와이드청바지 #루즈핏팬츠 #화이트진 #시티보이룩 #오버핏 #크림진 #와이드데님  ,"35,534 ~ 43,600원"
2201,쿨린넨 원턱 밴딩 반바지[베이지],SIGNATURE,LN-027,2022S/S, 남 ,500회 이상,,102,,,  #린넨반바지 #린넨쇼츠 #버뮤다팬츠 #버뮤다 #슬랙스반바지 #반바지 #쇼츠  ,"23,900원"
2202,나일론 드로스트링 트랙 쇼츠 [라이트 베이지],MUSINSA STANDARD,MMBPH303-LB,2022S/S, 남 ,1.7천 회 이상,50개 미만,48,4.9,후기 14개 보기,  #반바지 #나일론팬츠 #캐주얼팬츠 #트레이닝복 #이지웨어 #라운지웨어 #밴딩팬츠  ,"29,664 ~ 30,900원"
2203,[EU] 빅Champion로고 8인치 나일론 숏팬츠 (NORMAL GREEN) CKPA2E140E2,CHAMPION EU,CKPA2E140E2,2022S/S, 남 ,,,14,,,,"53,985 ~ 59,000원"
2204,AA 저지 여성 여자 반바지 블랙 DA0806-010,NIKE,14887602,병행수입, 여 ,300회 이상,,39,,,,"44,500원"
2205,올리브 오일 테이퍼드핏 카고 팬츠 D/KHAKI NACU4-MPL510_560,COMGEN,NACU4-MPL510_560,2022S/S, 남 ,,,0,,,,"163,785 ~ 179,000원"
2206,라탄 선다이얼 테이퍼드핏 카고 팬츠 CAMEL NACU4-MPL510_530,COMGEN,NACU4-MPL510_530,2022S/S, 남 ,,,0,,,,"163,785 ~ 179,000원"
2207,[패키지] 코어 와이드 워싱 린넨팬츠 2PACK KJLP2348,JEMUT,2127630,2021S/S, 남 ,600회 이상,200개 이상,378,4.8,후기 91개 보기,  #캐주얼팬츠 #와이드팬츠 #팬츠 #코튼 #코튼팬츠 #치노팬츠 #바지  ,"50,508 ~ 55,200원"
2208,타탄체크 핀턱 벌룬팬츠 -레드,EASY NO EASY,ene22SS03,2022S/S, 남 ,,,12,,,  #팬츠 #와이드핏 #캐주얼팬츠 #밴딩팬츠 #여름바지 #벌룬팬츠 #와이드팬츠  ,"30,744 ~ 33,600원"
2209,와이드 에센셜 베이직 밴딩 슬랙스 차콜,GLW,21FLGP06CH,2021F/W, 남 ,4.9천 회 이상,500개 이상,929,4.8,후기 563개 보기,  #밴딩슬랙스 #와이드슬랙스 #조거팬츠 #밴딩팬츠 #스탠다드 #와이드팬츠  ,"31,948 ~ 39,200원"
2210,RIO BEACH ALL OVER PATTERN MESH LINED SHORTS-PINK,GOALSTUDIO,G2MHP703PINK,2022S/S, 남 ,,,2,,,,"72,285 ~ 79,000원"
