,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
125,여)바이오 캣 브러쉬 워크웨어 오버롤 AL1DMB61-MB,JAMBANGEE,AL1DMB61-MB,2021S/S, 여 ,,,6,,,,"118,035 ~ 129,000원"
126,502™ 테이퍼 앵클 진_37655-0002,LEVI'S,37655-0002,2020F/W, 남 ,200회 이상,,31,,,  #502  ,"118,035 ~ 129,000원"
127,RIVET PATCHWORK DENIM PANTS BLACK,ACME DE LA VIE,ADLV-21FW-PTDRPW-BLK,2021S/S, 남 ,,,23,,,  #바지  ,"90,585 ~ 99,000원"
128,062 Tapered fit urban crew jeans Prussian blue,OWNER,OW00ACDP001PB,2020ALL, 남 ,200회 이상,50개 미만,128,4.5,후기 114개 보기,  #데님 #데님팬츠 #워싱진 #청바지 #컷팅진 #크롭진 #테이퍼드데님  ,"47,808 ~ 49,800원"
129,스프링부츠컷 데님팬츠,ELLONARC,20SS-JE002,2020S/S, 여 ,,,48,5,후기 3개 보기,  #부츠컷  ,"64,233 ~ 70,200원"
130,뒷밴딩 여성 데님 팬츠 아이보리,MSKN2ND,M20APT-001-IV,2020S/S, 여 ,100회 이상,,40,5,후기 4개 보기,  #데님 #데님팬츠 #청바지 #밴딩  ,"63,592 ~ 69,500원"
131,FLASK DENIM 901 -LIGHT INDIGO,FLASK,WDN1,, 여 ,,,60,3.7,후기 3개 보기,  #부츠컷 #블랙진 #여자데님 #여자청바지 #연청데님 #크롭진  ,"47,779 ~ 49,770원"
132,(unisex) basic pants Denim black,NUANAME,bap_003,2020S/S, 남 ,100회 이상,,26,5,후기 3개 보기,  #기본바지 #깔끔한바지 #데님바지 #일자핏바지  ,"59,475 ~ 65,000원"
133,Ms Straight 03 - Light Blue,INSTANTFUNK,BZSSIFPT15LB,2020S/S, 남 ,500회 이상,,130,4.8,후기 20개 보기,  #남자데님팬츠 #데님 #데님팬츠 #슬림핏 #슬림핏데님팬츠  ,"88,320 ~ 92,000원"
134,HART K07 TURN UP MID DESTROYED WSHD (PJTZ5HAK075MI2),PLAC WOMEN,PJTZ5HAK075MI2,100회이상, 여 ,100회 이상,,47,4.7,후기 3개 보기,,"118,035 ~ 129,000원"
135,슬림 컷티드 블랙 데님,TRMARK,SLIM CUTTED BLACK DENIM,2018F/W, 남 ,200회 이상,,125,4.5,후기 8개 보기,  #데님 #데님팬츠 #데미지데님 #디스트로이드데님 #슬림 #와이드 #진  ,"48,300원"
136,배색 부츠컷 데님 팬츠 ALP183003-BL,ARDOROBE,ALP183003-BL,200회이상, 여 ,200회 이상,,148,4.7,후기 7개 보기,  #데님팬츠 #부츠컷 #와이드팬츠 #청바지  ,"72,285 ~ 79,000원"
137,하프 워싱 진,ONENINENINEONE,OCSSPT_001M,, 여 ,,,40,4.8,후기 5개 보기,  #데님 #일자데님 #일자바지  ,"36,600 ~ 40,000원"
138,[GRINDER] PAUL 009 - CROP,UNTOUCHED,GR0020,2019S/S, 남 ,,,59,4.3,후기 4개 보기,  #그라인더 #데님 #블랙 #워싱 #진 #청 #청바지  ,"59,475 ~ 65,000원"
139,(PT-19341) FRINGE HALF DENIM PANTS BLACK,ROLAROLA,1203016,2019S/S, 여 ,300회 이상,,65,4.8,후기 8개 보기,  #데님 #바이크쇼츠 #반바지  ,"34,500원"
140,TM Denim Pants_Black,APIECEOFCAKE,19038,2019S/S, 남 여 ,,,30,5,후기 4개 보기,  #데님 #APIECEOFCAKE  ,"40,717 ~ 44,500원"
141,롤링 데님 팬츠 블루 MSLP8060,UBESCO,1773663,2019S/S, 여 ,100회 이상,,124,3.9,후기 33개 보기,  #데님팬츠 #청바지 #팬츠 #하이웨스트 #하이웨스트팬츠  ,"32,848 ~ 35,900원"
142,중청 부츠컷 데님,HUMANGALLERY,19HGDN03,2019F/W, 여 ,,,48,4.7,후기 9개 보기,  #부츠컷  ,"28,914 ~ 31,600원"
143,1123 STANDARD JEANS(LIGHT BLUE),YUPPIE,Y9WDN01LBL,200회이상, 남 ,200회 이상,,59,4.7,후기 40개 보기,  #데님 #데님팬츠 #청바지 #팬츠  ,"75,000원"
144,IN#0060 스톤 레옹 미드 블루 워싱 크롭 테이퍼드,INROWS,IN#0060,2019F/W, 남 ,100회 이상,,43,4.2,후기 5개 보기,  #데님 #와이드 #중청 #진 #청 #청바지 #크롭  ,"38,750 ~ 42,350원"
145,IN#0063 모즈 데미지 라이트 블루 워싱 크롭 스트레이트,INROWS,IN#0063,2019F/W, 남 ,100회 이상,,68,4.9,후기 9개 보기,  #데님 #스트레이트 #연청 #와이드 #진 #청 #청바지  ,"37,744 ~ 41,250원"
146,natural denim black,THE-ABON,1656569,2019F/W, 남 ,,,22,4.7,후기 7개 보기,  #기본 #슬랙스 #슬림 #일자  ,"44,835 ~ 49,000원"
147,M3 - EASY TAPERED CROP (INDIGO BLUE),UNTOUCHED,UTR 161,2019F/W, 남 ,,,56,4.4,후기 23개 보기,  #데님 #와이드 #워싱 #진 #진청 #청 #청바지 #크롭  ,"62,220 ~ 68,000원"
148,리스펙트 슬릿 와이드 데님 팬츠 (샌드 브러쉬 워싱),RESPECT,respect FW19100,2019F/W, 남 ,300회 이상,,342,4.4,후기 32개 보기,  #데님 #데님팬츠 #와이드 #와이드데님팬츠 #와이드팬츠 #진 #청  ,"68,625 ~ 75,000원"
149,스티치팬츠(블랙),NEWBIE,NB19B-15,2019F/W, 남 ,,,24,5,후기 4개 보기,  #블랙바지 #블랙진 #스트레이트바지 #스티치바지 #일자바지 #스티치  ,"57,828 ~ 63,200원"
150,스냅 - 오션 블랙,DR.DENIM,067,2019F/W, 남 ,,,39,5,후기 2개 보기,  #그레이진 #데님 #스키니 #슬림핏 #오션블랙  ,"28,000원"
151,스냅 - 미디엄 빈티지,DR.DENIM,067,2019F/W, 남 ,,,25,5,후기 1개 보기,  #미디엄빈티지 #빈티지 #스키니 #스키니진 #슬림핏  ,"28,000원"
152,키시 셰이드 - 로도덴드론,DR.DENIM,1058,2019F/W, 여 ,,,4,,,  #스키니진 #슬림핏 #신축성 #제깅스 #핑크  ,"19,000원"
153,슈퍼가이 네츄럴 인디고 셀비지,NAKED&FAMOUS,100021,, 남 ,,,15,5,후기 2개 보기,,"189,000원"
154,러스트 미들블루,UNTOUCHED,UTW99,, 남 ,,,31,3.7,후기 3개 보기,  #슬림 #워싱데님 #진청 #청바지 #크롭진  ,"53,070 ~ 58,000원"
155,J301KK,DENIMINDIGOMASTER,J301KK,2017F/W, 남 ,100회 이상,,42,4.5,후기 8개 보기,  #데님 #셀비지데님 #청바지  ,"113,568 ~ 118,300원"
156,Selvage Detail Jeans - Blue,EASYBUSY,207,, 남 ,,,36,4.6,후기 5개 보기,  #데님팬츠 #팬츠 #청바지 #데님 #바지 #긴바지 #블랙진  ,"103,680 ~ 108,000원"
157,[지아니루포]Slim Fit Numerous Patch J2796 치노(Gn),GIANNI LUPO,2796,, 남 ,,,15,5,후기 4개 보기,  #남자바지 #데님 #바이커 #슬림 #와이드 #진 #청  ,"80,291 ~ 87,750원"
158,오버도스 워싱 슬림 진,OHVERDOSE,OVDS18SS-P01,2018S/S, 남 ,,,36,4.2,후기 6개 보기,  #데님 #슬림 #와이드 #워싱 #진 #청 #청바지  ,"24,247 ~ 26,500원"
159,슬림 데님 팬츠 - 블랙,RUHM,771945,100회이상, 여 ,100회 이상,50개 미만,196,4.7,후기 10개 보기,  #스키니 #일자바지 #청바지  ,"32,391 ~ 35,400원"
160,[GRINDER] PAUL 008 - CROP,UNTOUCHED,GR0012,, 남 ,,,43,4.4,후기 5개 보기,  #그라인더 #데님 #레이몬드 #블랙 #진 #청 #청바지  ,"45,024 ~ 46,900원"
161,남성 라이트톤 슬림 에어진-KBRK2316C0D,CHASECULT,KBRK2316C0D,, 남 ,,,16,,,,"28,704 ~ 29,900원"
162,트라이버스 7741 하이웨이스트 캐롯핏 그레이 데님팬츠,MAGOODGAN,MTR7741_04_21A,2021S/S, 남 ,200회 이상,,36,4.9,후기 19개 보기,  #카고데님 #흑청데님 #테이퍼드데님 #캐롯핏 #하이웨이스트데님 #청바지 #팬츠  ,"55,680 ~ 58,000원"
163,V059 미니멀 와이드 데님 팬츠 (워시드블랙),VOIEBIT,V059,2021S/S, 남 ,200회 이상,,28,4.9,후기 70개 보기,  #데님 #데님팬츠 #와이드팬츠 #청바지 #와이드데님 #와이드  ,"50,500원"
164,트라이버스 7702 스판 셀비지 와이드배기핏 다크인디고 데님팬츠,MAGOODGAN,MGM_JN_TR7702_33_20C_M,2020F/W, 남 ,400회 이상,50개 미만,181,4.9,후기 52개 보기,  #셀비지데님 #스판셀비지 #배기팬츠 #셀비지와이드데님 #진청데님 #진청 #데님팬츠  ,"52,795 ~ 57,700원"
165,Jupiter 웨이스트 밴딩 세미 배기 크롭 데님 (Black),HAINT,HJ7DP003B_black,2020F/W, 여 ,200회 이상,,96,4.9,후기 10개 보기,,"40,992 ~ 44,800원"
166,M-Grin #0813 (SONIC CROP SLIM),SINKERLOOP,2020-71,2020F/W, 남 ,700회 이상,,90,4.8,후기 8개 보기,  #청바지 #데님 #크롭 #슬림 #워싱진 #연청 #중청  ,"54,900 ~ 60,000원"
167,와이드 데님 팬츠 블랙,MOTIVESTREET,Wide Denim Pants Black,2020F/W, 남 ,400회 이상,50개 미만,55,4.6,후기 162개 보기,  #와이드팬츠 #데님팬츠 #팬츠 #바지 #데님 #와이드데님  ,"41,175 ~ 45,000원"
168,블랙  바이커 트랙 진,HYPER DENIM,HD019,2020F/W, 남 ,,50개 미만,48,4.5,후기 12개 보기,  #데님 #데일리 #청바지 #데님팬츠 #트랙진 #바이커진  ,"90,585 ~ 99,000원"
169,여성용 뉴트로 디스코핏 빈티지 턱 데님 팬츠,FLXBL,FA3UDP301-1,, 여 ,,,25,4.6,후기 5개 보기,  #데님 #데님팬츠 #뉴트로 #빈티지 #생지 #주름 #턱팬츠  ,"50,508 ~ 55,200원"
170,투버튼 팬츠,ELLONARC,20FW-JE001,2020F/W, 여 ,,,39,5,후기 3개 보기,,"71,736 ~ 78,400원"
171,여성 모달기모 일자핏 블랙 데님,XYXX,rc103,2020F/W, 여 ,600회 이상,,79,4.8,후기 4개 보기,,"44,835 ~ 49,000원"
172,블루 워싱 레귤러핏 데님 팬츠 (421121AP3P),8SECONDS,421121AP3P,2021S/S, 남 ,300회 이상,50개 미만,68,4.7,후기 25개 보기,  #421121AP3P  ,"24,950원"
173,Sahara / New Tapered,PIECE WORKER,FPPSDDT106M,2021S/S, 남 ,1000회 이상,100개 이상,527,4.8,후기 143개 보기,,"47,000원"
174,대디 진 - 다크그레이,NTRL HGH,NH-PTDJDG,2021S/S, 남 ,,,21,5,후기 3개 보기,  #스트레이트 #남자바지 #데님팬츠 #남자청바지 #그레이진  ,"82,624 ~ 90,300원"
175,TOM BLACK GRADATION BLEACHING WASH,LAB101,LL1DTM16BK,2021S/S, 남 ,600회 이상,50개 미만,126,4.8,후기 11개 보기,  #데님 #팬츠 #데님팬츠 #바지 #청바지 #스트레이트 #그라데이션  ,"79,788 ~ 87,200원"
176,JANE FLARE JEAN,DAZE DAYZ,D0M311-BL,2021F/W, 여 ,,,8,,,,"154,635 ~ 169,000원"
177,드로잉 스마일 자수 화이트 클립 와이드 데님 팬츠_블루,GRAVER,G(W)-DP-01-WB,2021S/S, 남 ,,50개 미만,71,4.8,후기 11개 보기,  #데님 #데님팬츠 #팬츠 #와이드데님 #청바지 #와이드팬츠 #와이드  ,"57,120 ~ 59,500원"
178,M-Grin #0879 (AMEKAJI  TAPERED JEANS),SINKERLOOP,2020-28,2020S/S, 남 ,100회 이상,,88,4.9,후기 9개 보기,  #데님 #슬림 #진 #청 #청바지 #크롭진 #테이퍼드  ,"59,475 ~ 65,000원"
179,OG WIDE DENIM PANTS _ LIGHT BLUE,FRIZMWORKS,FZWOGPT029,2020S/S, 남 ,400회 이상,50개 미만,318,4.6,후기 90개 보기,  #데님팬츠 #바지 #와이드핏 #청바지 #미드세일 #OG라인  ,"59,978 ~ 65,550원"
180,OG WIDE DENIM PANTS _ LIGHT BLUE,FRIZMWORKS,FZWOGPT029,2020S/S, 남 ,400회 이상,50개 미만,318,4.6,후기 90개 보기,  #데님팬츠 #바지 #와이드핏 #청바지 #미드세일 #OG라인  ,"59,978 ~ 65,550원"
181,트임슬림스트레이트데님 SLIT SLIM STRAIGHT DENIM,ORDINARY HOLIDAY,W7C24PHDP111,2021F/W, 여 ,500회 이상,50개 미만,350,4.3,후기 12개 보기,  #여자데님 #바지 #긴바지 #데님팬츠 #스트레이트핏 #팬츠 #청바지  ,"45,658 ~ 49,900원"
182,White cotton straight fit - ST005,27Y,ST005,2022S/S, 여 ,,,36,5,후기 3개 보기,  #바지 #청바지 #데님 #여름청바지 #와이드팬츠 #와이드데님 #팬츠  ,"87,840 ~ 96,000원"
183,Summer time kylig,SCOTA,scota-001,2021S/S, 남 ,200회 이상,,38,5,후기 4개 보기,  #SCOTA #스코타 #데님 #청바지 #데님팬츠 #남자데님 #팬츠  ,"58,926 ~ 64,400원"
184,Stormflod drenched,SCOTA,scota-002,2021S/S, 남 ,200회 이상,,31,4,후기 2개 보기,  #스코타 #SCOTA #남자데님 #팬츠 #청바지 #남자청바지 #데님  ,"69,814 ~ 76,300원"
185,IN#0092 블루밍 라이트 블루 워싱 콤폴트 크롭 테이퍼드,INROWS,IN#0092,2021S/S, 남 ,200회 이상,,65,4.9,후기 15개 보기,  #팬츠 #청바지 #데님 #크롭 #테이퍼드 #연청 #워싱  ,"51,469 ~ 56,250원"
186,XP63 워싱 테이퍼드 크롭 데님 팬츠 (LIGHT BLUE),XTONZ,21SSXTONZ,2021S/S, 남 ,100회 이상,50개 미만,72,4.8,후기 22개 보기,  #스트레이트 #데님 #데님팬츠 #크롭 #청바지 #테이퍼드 #씨티보이  ,"35,227 ~ 38,500원"
187,DYEING [뉴스탠다드]_M212MPT414M,T.I FOR MEN,M212MPT414M,2021S/S, 남 ,,,1,,,  #바지 #스트레이트 #데일리 #남자데님  ,"87,291 ~ 95,400원"
188,M138 슬림 스트레이트 데님 팬츠_중청,WAAR,M138,2021S/S, 남 ,100회 이상,50개 미만,100,4.8,후기 12개 보기,  #슬림핏 #일자핏 #스트레이트핏 #청바지 #남자청바지  ,"39,345 ~ 43,000원"
189,2COLOR WIDE LEG DENIM PANTS WH,RE RHEE,RN2SLO025-0_WH,2021S/S, 여 ,100회 이상,,32,5,후기 2개 보기,  #데님 #남자데님 #청바지 #데님팬츠 #팬츠 #와이드데님 #바지  ,"97,173 ~ 106,200원"
190,Banding denim pants_4UK357CL8902,Benetton,4UK357CL8902,2021S/S, 남 ,,,1,5,후기 3개 보기,,"57,004 ~ 62,300원"
191,와이드 데님 팬츠 라이트 블루 LFCADE0651,LIFUL,LFCADE0651,ALLS/S, 남 ,800회 이상,,29,4.9,후기 20개 보기,  #와이드데님팬츠 #와이드데님 #데님팬츠 #라이풀데님 #라이풀팬츠 #팬츠 #와이드팬츠  ,"123,840 ~ 129,000원"
192,와이드 데님 팬츠 블랙 LFCADE0605,LIFUL,LFCADE0605,ALLS/S, 남 ,1000회 이상,,34,4.9,후기 20개 보기,  #와이드데님팬츠 #와이드데님 #데님팬츠 #라이풀데님 #라이풀팬츠 #팬츠 #와이드팬츠  ,"123,840 ~ 129,000원"
193,오닉스 데님,AYC,AY21-ONYX,2021S/S, 남 ,500회 이상,,54,5,후기 9개 보기,  #남자청바지 #스트레이트 #데일리 #데님팬츠 #청바지 #데님 #흑청  ,"79,788 ~ 87,200원"
194,레귤러핏 크롭 팬츠 (페인팅_아이보리),THESTORI,t20cpt01iv,300회이상, 남 ,300회 이상,,55,4.8,후기 45개 보기,  #레귤러핏 #청바지 #크림진 #페인팅데님 #페인팅바지 #페인팅진 #크롭  ,"27,695 ~ 29,000원"
195,린넨 주름 슬림 부츠컷 데님 팬츠 [블랙],"DEAR,ME",DMC2DBT_01_BLK,2020S/S, 여 ,200회 이상,,102,2,후기 1개 보기,  #린넨 #린넨데님 #린넨팬츠 #부츠컷 #부츠컷데님 #부츠컷팬츠  ,"31,110 ~ 34,000원"
196,A 208MF DENIM_LIGHT BLUE,AMONG,AM203PT001-002,2020F/W, 여 ,100회 이상,,150,4,후기 3개 보기,,"64,844 ~ 67,900원"
197,CROP DENIM JEANS_BLUE,LADY VOLUME,1523769,2020F/W, 여 ,,,117,5,후기 4개 보기,  #데님 #데님팬츠 #팬츠 #바지 #청바지 #크롭진 #크롭팬츠  ,"30,195 ~ 33,000원"
198,675 오베르뉴 빈티지 와이드 데님,EMERGENCY,675dee,2020F/W, 남 ,100회 이상,,161,5,후기 8개 보기,  #와이드팬츠 #데이트룩 #가을코디 #데님팬츠  ,"51,552 ~ 53,700원"
199,카고 스트링 데님 팬츠 (BLACK),OMOO JEANS,O0S-CGDP01,2020F/W, 남 ,,,52,4.9,후기 10개 보기,  #카고바지 #카고팬츠 #데님 #루즈핏 #스트링 #스트링팬츠 #와이드팬츠  ,"72,285 ~ 79,000원"
200,투턱 크롭 데님 팬츠 (M.INDIGO),OMOO JEANS,O0S-TTCDP21,2020F/W, 남 ,100회 이상,,32,,,  #데님 #투턱팬츠 #청바지 #데님팬츠 #바지 #팬츠  ,"48,495 ~ 53,000원"
201,스트레이트 데님 팬츠_블루,PALETOT,2008292,2020S/S, 남 ,,,18,5,후기 1개 보기,  #데님 #청바지 #스트레이트핏 #슬림핏 #바지  ,"35,985 ~ 39,330원"
202,IN#0080 사일런스 캣 블랙 블랙 워싱 크롭 스트레이트,INROWS,IN#0080,2020F/W, 남 ,100회 이상,,185,4.4,후기 8개 보기,  #데님팬츠 #스트레이트 #스트레이트핏 #청바지 #블랙진 #크롭진 #워싱  ,"53,527 ~ 58,500원"
203,스트레이트데님팬츠(그레이),NEWBIE,NB20B-12,2020F/W, 남 ,200회 이상,,80,4.6,후기 7개 보기,  #데님 #스트레이트 #청바지 #데님팬츠 #스트레이트핏 #그레이진 #일자바지  ,"50,508 ~ 55,200원"
204,칼라 데님 팬츠 / ZSB11PT501,ZENSAI,ZSB11PT501,2020F/W, 남 ,,,82,4.7,후기 7개 보기,  #와이드데님 #긴바지 #청바지 #데님팬츠 #바지 #팬츠 #와이드팬츠  ,"112,324 ~ 122,760원"
205,그레이시와이드 GREYISH WIDE DENIM,FIELDWORKER,W4A44PHDP108,2021F/W, 남 ,,50개 미만,47,4.9,후기 8개 보기,  #데님 #팬츠 #와이드팬츠 #남자데님 #와이드데님 #와이드 #데님팬츠  ,"45,658 ~ 49,900원"
206,남성 히든밴딩 워싱 슬림 데님-AERK2312B0N,CHASECULT,AERK2312B0N,2021F/W, 남 ,,,14,4.5,후기 2개 보기,,"47,904 ~ 49,900원"
207,애쉬 밑단 슬릿 라이트 데님 팬츠_세미와이드핏 (422421CP24),8SECONDS,422421CP24,2022S/S, 남 ,,,31,,,  #422421CP24  ,"47,904 ~ 49,900원"
208,다이드 데님 (에크루),PLASTICPRODUCT,22SSPAT034,2022S/S, 남 ,,,3,4,후기 2개 보기,  #바지 #데님 #청바지 #캐주얼팬츠 #남자청바지 #팬츠 #세미와이드  ,"132,675 ~ 145,000원"
209,롱 스트레이트 핏 리얼 리사이클 데님 팬츠 아이스 그레이,FLXBL,FC1UDP201IG,2022S/S, 남 ,,,25,5,후기 2개 보기,  #중청 #스트레이트핏 #캐주얼팬츠 #팬츠 #청바지 #데님팬츠 #와이드청바지  ,"57,828 ~ 63,200원"
210,스카이 블루 연청 워싱 원턱 데님 팬츠_와이드핏 (422421AP6Q),8SECONDS,422421AP6Q,2022S/S, 남 ,300회 이상,,36,5,후기 3개 보기,  #422421AP6Q  ,"47,904 ~ 49,900원"
211,[STRAIGHT] Lucy Jeans,PANDORAFIT,1041,2022S/S, 여 ,,,68,,,  #스트레이트핏 #데님팬츠 #기본데님 #데님 #팬츠 #청바지 #워싱진  ,"40,260 ~ 44,000원"
212,커팅 블록 데님 팬츠 / 블랙,UNALLOYED,P0000EMH,2022S/S, 남 ,,,51,5,후기 1개 보기,  #팬츠 #데님 #청바지 #데님팬츠 #스트레이트핏 #바지 #캐주얼팬츠  ,"144,570 ~ 158,000원"
213,라벤더 인심 트임 데님팬츠_스트레이트핏 (112321BPDT),8SECONDS,112321BPDT,2022S/S, 여 ,,,43,,,,"47,904 ~ 49,900원"
214,트위드라인루즈테이퍼드 TWEED LINE LOOSE TAPERED DENIM,FIELDWORKER,W4A44PHDP111,2021F/W, 남 ,,,18,5,후기 6개 보기,  #데님 #바지 #청바지 #데님팬츠 #팬츠 #진 #남자데님  ,"45,658 ~ 49,900원"
215,PRDA BUTTON CROP DENIM JACKET,PRENDA,471594,2022S/S, 여 ,,,58,,,,"75,945 ~ 83,000원"
216,크리즈 와이드 데님 팬츠 _우먼,NUAKLE,NKSSPTW 036,2022S/S, 여 ,,,23,5,후기 1개 보기,  #데님컬렉션 #캐주얼팬츠 #데님팬츠 #와이드팬츠 #청바지 #와이드청바지 #와이드데님  ,"60,756 ~ 66,400원"
217,22SS NON-FADE 테이퍼드 데님 팬츠 [블랙],THEKNITCOMPANY,TMDP022210BK,2022S/S, 남 ,,,9,5,후기 3개 보기,  #기본데님 #데님팬츠 #와이드데님 #데님 #와이드팬츠 #와이드청바지 #워싱진  ,"57,187 ~ 62,500원"
218,RUSTIC DIME DIME DENIM (DIRTY INDIGO),RUSTIC DIME,RUSTIC 028,병행수입, 남 ,,,13,5,후기 4개 보기,  #데님 #디스트로이드 #러스틱 #스트릿 #힙합 #2016  ,"78,000원"
219,클락 올가닉 미드 블루,DR.DENIM,1070,2017S/S, 남 ,,,6,,,  #데님 #워싱진 #청바지  ,"38,000원"
220,Symbol Relaxed Denim [Black],AJOBYAJO,34,, 남 여 ,,,22,5,후기 2개 보기,  #데님팬츠 #청바지  ,"68,076 ~ 74,400원"
221,[WOMEN]그라데이션 워시드 데님 팬츠,MIMTHEWARDROBE,GRADATIONPT_M,2022S/S, 여 ,,,33,,,  #청바지 #데님 #데님팬츠 #와이드데님 #부츠컷 #그라데이션  ,"114,492 ~ 125,130원"
222,[AMBER 9314] 가을용 커버밴드 밑단 컷팅 슬림 스트레이트 데님 (진청),MILLIONCOR,787680,2021F/W, 여 ,300회 이상,50개 미만,188,4.7,후기 6개 보기,  #일자청바지 #가을신상 #진청바지 #슬림핏팬츠 #스키니진 #스키니핏 #일자바지  ,"43,645 ~ 47,700원"
223,[WOMAN] 125 SOFIA JEANS [SEMI WIDE STRAIGHT],BRANDED,LOT125,2021F/W, 여 ,400회 이상,50개 이상,413,4.8,후기 233개 보기,  #팬츠 #와이드 #스트레이트핏 #와이드팬츠 #청바지 #와이드데님 #블랙진  ,"66,373 ~ 72,540원"
224,슬림 스트레이트 블랙 데님 팬츠,JSNY U,JNPA1F801BK,2021S/S, 남 ,100회 이상,,13,5,후기 5개 보기,  #청바지 #데님팬츠  ,"63,409 ~ 69,300원"
225,자이언트핏 데님 팬츠(블리치드),TAKEASY,T21PT021,2021F/W, 남 ,200회 이상,50개 미만,62,4.8,후기 55개 보기,  #진 #팬츠 #데님 #바지 #데님팬츠 #긴바지 #청바지  ,"37,881 ~ 41,400원"
226,가먼트다잉데님(라이트그레이),MONOSEWING,21FWMDPLG001,2021F/W, 남 ,200회 이상,,24,4.9,후기 34개 보기,  #청바지 #와이드데님 #데님팬츠 #진 #바지 #남자하객룩 #하객룩  ,"81,435 ~ 89,000원"
227,Comfy Wide Jeans - MEDIUM BLUE,MARTIN PLAN,FTPFDDW160M,2021F/W, 남 ,300회 이상,,107,5,후기 12개 보기,,"67,893 ~ 74,200원"
228,리벳&캔톤 슬림핏 스판 데님 팬츠LHW23795,LIBERCLASSY,LHW23795,2021F/W, 남 ,,,2,,,,"80,703 ~ 88,200원"
229,디바이드 레더 와이드 데님 그레이,ADD,ASS21 DN10 GR,500회이상, 남 ,500회 이상,,107,4.8,후기 21개 보기,  #와이드팬츠 #남자데님 #와이드데님 #데님 #청바지 #레더 #와이드  ,"103,140 ~ 108,000원"
230,(2 color) TWG Denim Pant,INFLATION,(13027w21) TWG Denim Pant,2021F/W, 남 ,100회 이상,,81,4.9,후기 7개 보기,  #청바지 #스트레이트핏 #워싱데님 #남자데님 #데님팬츠 #긴바지 #스탠다드핏  ,"49,410 ~ 54,000원"
231,그린 노이 커츠 K72 미드 워시드,PLAC,PJTO5NKK725MI2,2021F/W, 남 ,400회 이상,50개 미만,100,4.8,후기 12개 보기,  #데님팬츠 #팬츠 #긴바지 #데님 #워싱데님 #스트레이트  ,"127,185 ~ 139,000원"
232,DARK INDIGO SEMI WIDE PANTS [SEMI WIDE FIT],BLUE OVER,BO21022,2021F/W, 남 ,,,29,5,후기 3개 보기,  #와이드데님 #생지데님 #워싱진 #루즈핏 #청바지 #데님팬츠 #와이드팬츠  ,"40,260 ~ 44,000원"
233,SLIT DETAIL DENIM PANTS INDIGO,SIERO,SH3DPF555ID,2021F/W, 여 ,,,10,,,  #데님 #팬츠 #여자데님 #스트레이트 #긴바지 #워싱데님 #청바지  ,"123,708 ~ 135,200원"
234,black on black classic wide denim PT,LING SEOUL,청20-블랙와이드,2021F/W, 여 ,,,48,3.8,후기 4개 보기,,"55,723 ~ 60,900원"
235,high-rise straight jeans (light blue),BLANK03,21FLJN001LB,2021F/W, 여 ,,,22,5,후기 3개 보기,  #진 #청바지 #스트레이트핏 #일자 #데님팬츠 #데님 #스트레이트  ,"79,056 ~ 86,400원"
