,제목,브랜드,품번,시즌,성별,조회수(1개월),누적판매(1년),좋아요,별점,후기개수,태그,가격
1080,[22SS] 다이어그널 컷티드 숏팬츠 그레이베이지 SHSP6646,EZKATON,2228745,2022S/S, 남 ,,,5,,,  #밴딩팬츠 #바지 #밴딩반바지 #하프팬츠 #여름바지 #반바지 #팬츠  ,"26,352 ~ 28,800원"
1081,린넨 플리츠 하프 트라우저 네이비,JRIUM,595597,2022S/S, 여 ,,,1,,,,"135,420 ~ 148,000원"
1082,린넨 플리츠 하프 트라우저 오트밀,JRIUM,595598,2022S/S, 여 ,,,1,,,,"135,420 ~ 148,000원"
1083,세러소타 로고 M12MR780 292 남성 숏팬츠,MOOSE KNUCKLES,M12MR780 292,병행수입, 남 ,,,0,,,  #무스너클반바지 #울산명품관  ,"188,600원"
1084,여성 플라워펭귄 스웨트 숏 팬츠_OPH470_인디안핑크,OAMARU,OPH470,2022S/S, 여 ,,,5,,,  #반바지 #바지 #하프팬츠 #쇼츠 #팬츠 #여름바지 #숏팬츠  ,"18,208 ~ 19,900원"
1085,여성) 라독 테리 숏 팬츠_WHITE,LIFEWORK,LW221SB760_WHITE,2022S/S, 여 ,,,22,,,  #트레이닝팬츠 #팬츠 #쇼츠 #트레이닝바지 #캐주얼팬츠 #밴딩팬츠 #숏팬츠  ,"63,135 ~ 69,000원"
1086,22SS 나일론메탈 와펜 반바지 차콜 7615L1721,STONE ISLAND,7615L1721 V0065,병행수입, 남 ,,,1,,,,"563,000원"
1087,밴딩 컴펫 쇼츠 BANDING COMBAT SHORTS,MONOFLOW,WMNF6QDHPZ01,2022S/S, 남 ,,,5,,,,"54,808 ~ 59,900원"
1088,[NYCU x GONZO] SIGNITURE NYLON SHORTS PANTS 베이지,COLUMBIA UNIVERSITY,CIT2UPCH950-UBG,2022S/S, 남 ,,,3,,,  #반바지 #컬럼비아유니버시티  ,"37,789 ~ 41,300원"
1089,[NYCU x GONZO] SIGNITURE NYLON SHORTS PANTS 라이트그레이,COLUMBIA UNIVERSITY,CIT2UPCH950-ULG,2022S/S, 남 ,,,1,,,  #반바지  ,"37,789 ~ 41,300원"
1090,CU ARCH LOGO SWEAT SHORTS PANTS 네이비,COLUMBIA UNIVERSITY,CMT2UPKH627-UDN,2022S/S, 남 ,,,1,,,,"53,985 ~ 59,000원"
1091,[NYCU x GONZO] 1754 ARCH LOGO SWEAT SHORTS PANTS 멜란지그레이,COLUMBIA UNIVERSITY,CMT2UPKH628-UMG,2022S/S, 남 ,,,4,,,  #반바지 #바지  ,"37,789 ~ 41,300원"
1092,Popon Tweed Pants,ANGELO BIANCO,594522,2022S/S, 여 ,,,7,,,,"87,840 ~ 96,000원"
1093,박서 쇼츠 [베이지],TUO&MIO,TM-SP22-B13,2022S/S, 여 ,,,8,,,  #숏바지 #쇼츠팬츠 #밴딩팬츠 #팬츠 #여름바지 #숏팬츠 #밴딩반바지  ,"48,495 ~ 53,000원"
1094,바캉스 쇼츠 (블루),LEFORONG,FR221PT01BL,2022S/S, 여 ,,,5,,,,"47,763 ~ 52,200원"
1095,키르시 스포츠 테리 숏 팬츠 [베이지],KIRSH,FKQMCPH530M,2022S/S, 여 ,,,62,,,  #하프팬츠 #밴딩팬츠 #팬츠 #바지 #쇼츠 #스포츠라인  ,"53,808 ~ 56,050원"
1096,제로 숏 팬츠,ZEROGRAM,ZU1HPM2214,2022S/S, 남 여 ,,,3,,,,"99,735 ~ 109,000원"
1097,코튼 스티치 하프 팬츠(WY5SPE1),SWEET SOUP,WY5SPE1,2022S/S, 여 ,,,0,,,,"63,135 ~ 69,000원"
1098,데일리 린넨 숏팬츠(WY5SPE3),SWEET SOUP,WY5SPE3,2022S/S, 여 ,,,0,,,  #린넨반바지 #밴딩반바지  ,"53,985 ~ 59,000원"
1099,KSPB0035 자매이카 숏 팬츠 블랙,KAN6312,KSPB0035,2022S/S, 남 ,,,6,,,,"54,168 ~ 59,200원"
1100,DAISY PEACEFUL LOGO 스웨트 하프 팬츠 - 피그먼트 그린,TRIPSHION,TRIP22HSPPGG001,2022S/S, 남 ,,,3,,,  #쇼츠 #반바지 #남자반바지 #하프팬츠 #밴딩팬츠 #여름바지 #숏팬츠  ,"31,567 ~ 34,500원"
1101,새틴 팬츠 (레드),SENTENCE COLLECTOR,SCBTSP21ARD00,2021S/S, 여 ,,,52,,,,"70,455 ~ 77,000원"
1102,원턱 데님 쇼츠_블랙,NICK&NICOLE FOR MAN,NMSUMMER,2021S/S, 남 ,,,22,,,  #하프팬츠 #여름바지 #라이트웨이트 #반바지 #숏팬츠 #팬츠 #데님반바지  ,"48,678 ~ 53,200원"
1103,Nylon Cargo Shorts (CHARCOAL),OVERCAST,OBP52S013,2021F/W, 남 ,,,11,,,  #트레이닝반바지 #여름바지 #숏팬츠 #편안한 #쇼츠 #반바지  ,"63,409 ~ 69,300원"
1104,Bermuda one tuck denim shorts black washed,LORD JOHN GREY,L21BDN103A,2021S/S, 남 ,1.2천 회 이상,50개 미만,167,4.8,후기 13개 보기,  #버뮤다팬츠 #데님팬츠 #반바지 #캐주얼 #21SUMMER  ,"65,148 ~ 71,200원"
1105,DAMAGED SHORTS_MIDIUM INDIGO,PINK PINEAPPLE,m1037_632279,2021S/S, 여 ,,,6,,,  #데미지숏츠 #청바지 #진 #찢어진청바지 #숏팬츠 #반바지  ,"44,835 ~ 49,000원"
1106,Corduroy 2/1 pants _ Beige,DVSN STUDIOS,P00000IN,2021S/S, 남 ,,,3,,,,"45,750 ~ 50,000원"
1107,남성 시어서커 5부 팬츠_LNPAM21201GRX,JACKNICKLAUS,LNPAM21201GRX,2021S/S, 남 ,,,0,,,  #잭니클라우스팬츠 #5부팬츠 #팬츠 #바지  ,"72,285 ~ 79,000원"
1108,BE0058 CKP 코튼 백로고 밴딩 하프 팬츠,ACNE STUDIOS,2021040201,병행수입, 남 ,,,1,,,  #구템즈 #BE0058CKP #코튼 #백로고 #밴딩  ,"149,000원"
1109,LOOSE FIT SWEAT SHORTS _ ASH GRAY,DVSN STUDIOS,P00000EH,2021S/S, 남 ,,,15,,,  #팬츠 #밴딩팬츠 #쇼츠 #반바지추천 #여름바지 #트레이닝반바지 #쇼트팬츠  ,"50,325 ~ 55,000원"
1110,에센셜 F 로고 스웻 쇼츠_Women (Grey),FRIDAY NIGHT GOLF CLUB,1,2021S/S, 여 ,600회 이상,,26,,,  #트레이닝반바지 #반바지 #남녀공용 #트레이닝팬츠  ,"62,220 ~ 68,000원"
1111,081 서퍼 쇼츠 반바지 베이지,KULTE,KSS2UPCH081-PBG,2021S/S, 남 ,,,12,5,후기 1개 보기,  #반바지 #팬츠 #남자바지 #여름바지 #바지  ,"35,685 ~ 39,000원"
1112,남성 액티브 퍼포먼스 투인원 반바지 GH1041-52G 8Q6,LACOSTE,GH1041-52G8Q6,2022S/S, 남 ,,,2,,,,"115,000원"
1113,트윌 카고 쇼츠 - 아이보리,LAUREN RALPH LAUREN,WMLRSHOS7620024-101,2022S/S, 여 ,,,20,,,  #랄프로렌반바지 #랄프로렌쇼트 #랄프로렌쇼츠 #쇼츠 #반바지  ,"127,185 ~ 139,000원"
1114,[FESTIVAL Capsule] 워시드 코튼 숏 팬츠 (T32C1WPQ81TMT1C87),TOMMY JEANS,T32C1WPQ81TMT1C87,2022S/S, 남 ,,,6,,,  #타미진 #FESTIVALCAPSULE  ,"126,270 ~ 138,000원"
1115,Side Split Nylon Shorts Black,RAMOLIN,RML22SSPT12,2022S/S, 남 ,,,1,,,,"114,466 ~ 125,100원"
1116,ESSENTIAL CUT-OFF DENIM SHORTS CLASSIC BLUE_UDPA2B221B3,DUNST FOR WOMEN,UDPA2B221B3,2022S/S, 여 ,400회 이상,,51,,,,"79,000원"
1117,BANDED COTTON SHORTS CREAM BROWN_UDPA2B235I2,DUNST FOR WOMEN,UDPA2B235I2,2022S/S, 여 ,,,12,,,,"69,000원"
1118,SIDE TIEDYE SHORTS PINK,MARKM,MEFBC47050,2022S/S, 남 ,,,15,,,  #숏팬츠 #밴딩팬츠 #남자반바지 #밴딩반바지 #여름바지 #쇼츠 #하프팬츠  ,"53,985 ~ 59,000원"
1119,SIDE TIEDYE SHORTS GREY,MARKM,MEFBC47040,2022S/S, 남 ,,,14,,,  #반바지 #여름바지 #하프팬츠 #숏팬츠 #남자반바지 #밴딩팬츠 #반바지추천  ,"53,985 ~ 59,000원"
1120,FLYHIKE 5부 팬츠 W_Cinder,K2,KWM22323C7,2022S/S, 여 ,,,1,,,,"81,435 ~ 89,000원"
1121,풀메쉬 리버시블 와이드핏 5부 숏츠 화이트 (UN221SHP53),UMBRO,UN221SHP53_WHT,2022S/S, 남 ,,,27,,,  #남자하프팬츠 #여자하프팬츠  ,"53,985 ~ 59,000원"
1122,[22SS] 화섬 쇼츠(KD2TRE1103XBEG),KEDS,3040KD2TRE1103XBEG,2022S/S, 남 ,,,3,,,  #여름바지 #밴딩팬츠 #팬츠 #반바지 #바지 #하프팬츠 #쇼츠  ,"63,135 ~ 69,000원"
1123,여성 레인보우 쭈리 반바지(네이비),VOLCOM,VA222SP503NV,2022S/S, 여 ,,,8,,,,"37,789 ~ 41,300원"
1124,Terry Shorts_Orange,HACKESCH,hackesch22SS_PT04,2022S/S, 여 ,,,2,,,  #반바지 #쇼츠 #밴딩팬츠 #반바지추천 #팬츠 #숏팬츠 #여름바지  ,"50,508 ~ 55,200원"
1125,LAL 매쉬 이중지 반바지_N222TP030P,NBA,N222TP030P-MGY,2022S/S, 남 ,,,5,,,  #밴딩반바지 #트레이닝팬츠 #반바지추천 #하프팬츠 #밴딩팬츠 #숏팬츠 #여름바지  ,"53,985 ~ 59,000원"
1126,LAL 시어서커 전판 패턴 5부 팬츠_N222PT121P,NBA,N222PT121P-IVO,2022S/S, 남 ,,,5,,,  #여름바지 #하프팬츠 #5부팬츠 #남자반바지 #밴딩반바지  ,"53,985 ~ 59,000원"
1127,comfortable bandana shorts pants,AFTER HOME PARTY,애프터홈파티,2022S/S, 여 ,100회 이상,,27,,,,"107,055 ~ 117,000원"
1128,comfortable leave shorts  denim pants,AFTER HOME PARTY,애프터홈파티,2022S/S, 여 ,,,12,,,,"98,820 ~ 108,000원"
1129,블로운 여성 쇼츠 (D/NAVY),DISCOVERY EXPEDITION,DWSP62023-NYD,2022S/S, 여 ,,,2,,,  #디스커버리 #디스커버리쇼츠 #디스커버리바지 #디스커버리팬츠 #디커반바지 #여성반바지 #여성숏팬츠 #우먼스컬렉션 #쇼츠컬렉션  ,"72,285 ~ 79,000원"
1130,카일리 트로피컬 어쉬메트릭 쇼츠 apa524w(LIME),ANDERSSON BELL for WOMEN,A22SSPAW524_LI,2022S/S, 여 ,,,3,,,  #쇼츠팬츠 #바지 #숏팬츠 #쇼츠  ,"151,680 ~ 158,000원"
1131,코인와펜 밴딩 숏팬츠_KHAKI,LIFEWORK,LW222WS411_KHAKI,2022S/S, 남 ,,,2,,,  #바지 #반바지추천 #밴딩반바지 #트레이닝팬츠 #숏바지 #쇼츠팬츠 #남자반바지  ,"81,435 ~ 89,000원"
1132,WVV 라이트 아노락 반바지_블랙,WEVERYVALUE,WVV22BBK,2022S/S, 남 ,,,16,,,  #아노락 #바람막이 #숏팬츠 #트레이닝팬츠 #WVV #밴딩팬츠 #셋업  ,"31,384 ~ 34,300원"
1133,인사이드 아웃 컴포트핏 스웨트 쇼츠 팬츠(블랙),BEENTRILL,BA222SP002BK,2022S/S, 남 ,,,5,,,,"71,370 ~ 78,000원"
1134,클라우드 다잉 스웨트 쇼츠 팬츠(라벤더),BEENTRILL,BA222SP003LA,2022S/S, 남 ,,,8,,,,"80,520 ~ 88,000원"
1135,22ss swim short pants brick,UNIFORM BRIDGE,UB-3150,2022S/S, 남 ,,,24,,,  #22SUMMER #반바지 #숏팬츠 #스윔팬츠  ,"61,415 ~ 71,000원"
1136,[EU] Premium 가먼트다이 숏팬츠 (DARK RED) CKPA2E143R3,CHAMPION EU,CKPA2E143R3,2022S/S, 남 ,,,1,,,,"90,585 ~ 99,000원"
1137,[EU] 면트윌 스트레치 카고 숏팬츠 (DARK GREEN) CKPA2E142E3,CHAMPION EU,CKPA2E142E3,2022S/S, 남 ,,,4,,,,"72,285 ~ 79,000원"
1138,[EU] 여성 C로고 3부 면 쇼츠 (LIGHT YELLOW) CKPA2E081Y1,CHAMPION EU,CKPA2E081Y1,2022S/S, 여 ,,,7,4.5,후기 4개 보기,,"44,835 ~ 49,000원"
1139,KORD 파티오 반바지 - 그라파이트,KATIN,WSKORSP22-GRPH,2022S/S, 남 ,,,1,,,  #반바지 #바지  ,"89,670 ~ 98,000원"
1140,절개 배색 쇼츠(FS2TRE2183XBLK),FILA,1100FS2TRE2183XBLK,2022S/S, 남 ,,,5,5,후기 3개 보기,  #남자반바지 #바지 #반바지 #팬츠 #트레이닝팬츠 #밴딩팬츠 #밴딩반바지 #러닝컬렉션  ,"63,135 ~ 69,000원"
1141,여성 우븐 4부 반바지,DESCENTE,SN122PHP32,2022S/S, 여 ,,,32,,,  #바지 #쇼츠 #하프팬츠 #밴딩팬츠  ,"63,135 ~ 69,000원"
1142,Q221-4621-1NB 여성 트레이닝 5부 팬츠,PROWORLDCUP,872653,2021S/S, 여 ,,,1,,,,"31,110 ~ 34,000원"
1143,코튼 밴딩 하프 팬츠 그레이,UNMOLD,2112007,2021S/S, 남 ,,,7,,,  #하프팬츠 #밴딩반바지 #남자반바지 #여름바지 #숏팬츠 #셋업반바지  ,"33,306 ~ 36,400원"
1144,스트링 카고 쇼츠_블랙,MOTH,21ss2-moth-pt002,2021S/S, 남 ,,,5,,,  #버뮤다팬츠 #숏팬츠 #여름바지 #여름반바지 #반바지추천 #쇼츠 #스포츠  ,"42,913 ~ 46,900원"
1145,주름치마바지 RL22B150,CCOMAQUE,RL22B150,2021S/S, 여 ,,,43,,,  #쇼트팬츠 #쇼츠 #반바지 #한복 #치마바지 #큐롯팬츠 #숏팬츠  ,"136,335 ~ 149,000원"
1146,엠엘 CP 스웨트 카고 팬츠 [오트밀],THEMILE,2021sp02,2021S/S, 남 ,200회 이상,,14,5,후기 6개 보기,  #트레이닝반바지 #반바지 #바지 #남자반바지 #캐주얼팬츠 #숏팬츠 #카고팬츠  ,"38,304 ~ 39,900원"
1147,[ASIA] 클래식 하프팬츠 (NORMAL BLUE) CKPA0E130B2,CHAMPION ASIA,CKPA0E130B2,2021S/S, 남 ,,,7,,,,"71,500원"
1148,Cooling Banding Shorts Deep Black,J.W.O,212NPT12U,2021S/S, 남 ,,,9,5,후기 1개 보기,  #반바지 #바지 #쿨링팬츠 #쿨링바지 #냉장고바지 #여름팬츠 #여자반바지  ,"63,135 ~ 69,000원"
1149,바르닥 라이트 숏 Vardag Lite Shorts M (87035),FJALLRAVEN,130336,2021S/S, 남 ,100회 이상,,2,2,후기 2개 보기,,"127,185 ~ 139,000원"
1150,블럭 리본 쇼츠/라이트 그레이,MIMICAWE,21hs23,2021S/S, 여 ,,,28,5,후기 2개 보기,,"43,188 ~ 47,200원"
1151,1ST CAMO SWEAT SHORTS,BAPE,BP2106033,2021S/S, 남 ,,,7,,,,"428,000원"
1152,액시스 3.0 우븐 쇼츠,ADIDAS,KE658,2022S/S, 남 ,,,1,,,,"41,175 ~ 45,000원"
1153,글리터 숏팬츠,33MUSEMENT,1908 FB 20MS,2021S/S, 여 ,,,12,,,,"35,685 ~ 39,000원"
1154,LMC RIPSTOP FATIGUE SHORTS navy,LMC,0LM21SPT021NVY,2021S/S, 남 ,,,14,,,  #LMC바지 #LMC반바지 #LMC숏팬츠  ,"65,513 ~ 68,600원"
1155,F212UHP364 스판 숏팬츠 BLACK,NFL,F212UHP364099,2021S/S, 남 ,,,11,,,,"35,811 ~ 41,400원"
1156,NN 쇼츠 Amethyst,GRAMICCI,1245-NOJ,ALLS/S, 남 ,700회 이상,,28,4.7,후기 198개 보기,,"81,435 ~ 89,000원"
1157,패커블 쉘 쇼츠 Raspberry Kelly,GRAMICCI,GRA201XST21,400회이상, 남 ,400회 이상,,36,4.9,후기 482개 보기,  #밴딩팬츠 #여름바지  ,"61,030 ~ 66,700원"
1158,패커블 G 쇼츠 Double Navy,GRAMICCI,2051-KNJ,500회이상, 남 ,500회 이상,50개 미만,30,4.9,후기 109개 보기,  #밴딩팬츠 #여름바지  ,"81,435 ~ 89,000원"
1159,여성 스포츠 기능성 치마반바지 FTP-219,PEGGYNCO,FTP-219,2020ALL, 여 ,,,13,,,  #운동복 #여성운동복 #요가복 #애슬레저룩 #레깅스 #스포츠웨어 #스포츠  ,"52,200 ~ 58,000원"
1160,PUMPKIN NYLON SHORTS - KHAKI,NOMANUAL,NM72SP03M1KH,2020S/S, 남 여 ,,,30,5,후기 1개 보기,  #바지 #반바지 #밴딩 #밴딩반바지 #밴딩쇼츠 #밴딩숏츠 #쇼츠  ,"47,040 ~ 49,000원"
1161,2020 BFP 쇼츠 울프 그레이,OMERTA,1,2020S/S, 남 ,200회 이상,,9,5,후기 2개 보기,  #반바지 #남자반바지  ,"34,312 ~ 37,500원"
1162,렌즈 와펜 11CMSB079A 888 남성 트레이닝 카고 반바지,CP Company,11CMSB079A 888,병행수입, 남 ,,,1,,,  #CP컴퍼니바지 #남자반바지 #남성바지 #울산명품관 #명품바지 #트레이닝바지 #반바지  ,"139,500원"
1163,PINTUCK BERMUDA PANTS ivory,HARDCORE HAPPINESS,22SS_09,2022S/S, 여 ,,,90,,,  #하프팬츠 #반바지 #팬츠 #버뮤다팬츠 #와이드팬츠 #핀턱팬츠  ,"52,704 ~ 57,600원"
1164,슬림 부츠컷 데님팬츠 DARK GREY,INSILENCE WOMEN,IW2B2PT05DG,2022S/S, 여 ,400회 이상,50개 미만,130,5,후기 15개 보기,,"91,408 ~ 99,900원"
1165,뉴 스탠다드 팬츠 다크인디고,ELLONARC,20FW-JE004,2020F/W, 남 ,,,7,,,,"60,390 ~ 66,000원"
1166,M1912 미니멀 펑크 와이드 데님 팬츠 (블랙),MODIFIED,M1912,2020F/W, 남 ,400회 이상,50개 미만,272,4.7,후기 69개 보기,  #데님 #와이드청 #팬츠 #20FW #뉴트로미니멀  ,"61,305 ~ 67,000원"
1167,Marguerite 데일리 블랙 스트레이트 데님 (Black),HAINT,HJ7DP007B,2020F/W, 여 ,200회 이상,50개 이상,202,4.5,후기 33개 보기,,"39,984 ~ 41,650원"
1168,와일드 와이드팬츠 / GMP15(1)-1791SS21,GREENERY CREED,GMP15(1)-1791SS21,2021F/W, 남 ,800회 이상,50개 이상,214,4.8,후기 221개 보기,  #와이드 #바지 #워싱데님 #남자청바지 #데님 #데님팬츠 #와이드팬츠  ,"47,040 ~ 49,000원"
1169,컴포트 스탠다드 데님팬츠_연청,LETTERCOMO,BO20AL0007,2020F/W, 남 ,1천 회 이상,50개 이상,127,4.7,후기 114개 보기,  #데님팬츠 #데님 #청바지 #스트레이트핏 #연청 #연청데님  ,"42,913 ~ 46,900원"
1170,디스트레이트 데님_블루,LADY VOLUME,4987289,2021F/W, 여 ,200회 이상,,142,,,,"63,200원"
1171,남 라이트 블루 스트레이트핏 데님 J321485 1AA,CALVIN KLEIN JEANS,J321485 1AA,2022S/S, 남 ,200회 이상,,24,,,  #데님  ,"74,938 ~ 81,900원"
1172,22SS 에어로쿨 세미와이드 데님팬츠 [인디고],THEKNITCOMPANY,TMDP032220IN,2022S/S, 남 ,,,26,,,  #여름청바지 #워싱진 #와이드청바지 #청바지 #남자청바지 #와이드  ,"82,258 ~ 89,900원"
1173,BK#8015 스프렌디드핏 리버스 데미지드 커팅 데님팬츠 (VD/Indigo),REFLYPERKY,PERKY-IM-BK#8015,2020F/W, 남 ,,50개 미만,70,4.7,후기 59개 보기,  #크롭 #스트레이트 #슬림 #워싱 #커팅 #스티치 #스판  ,"28,500원"
1174,Side Banding Tapered Crop Denim_Indigo,NUL,NUDP20F010,2020F/W, 남 ,200회 이상,50개 미만,71,4.8,후기 21개 보기,  #청바지 #테이퍼드 #데님 #널데님 #데님팬츠 #밴딩청바지  ,"54,900 ~ 60,000원"
1175,남성 어반 슬림 데님팬츠 인디고 CJCDP322M,CLRIDEN,CJCDP322M,2022S/S, 남 ,,,3,5,후기 5개 보기,  #데님팬츠 #데님 #청바지 #워싱진 #데님컬렉션 #캐주얼팬츠  ,"18,240 ~ 19,000원"
1176,컨빈스 데님 팬츠_블루,BLANK ROOM,BR,2021S/S, 남 ,700회 이상,50개 이상,242,5,후기 40개 보기,  #데님 #와이드데님 #팬츠 #청바지 #미니멀 #와이드  ,"79,748 ~ 97,850원"
1177,[STRAIGHT.FIT] Eunoia jeans.623.pdf,PANDORAFIT,pdf21p623,2021F/W, 여 ,200회 이상,,125,5,후기 9개 보기,  #스트레이트 #여자데님 #스트레이트핏 #데님 #데님팬츠 #진 #긴바지  ,"75,945 ~ 83,000원"
1178,파번 7403 원턱 와이드핏 블랙 데님팬츠,MAGOODGAN,MFB_7403_09_21C,2021F/W, 남 ,500회 이상,50개 미만,81,4.8,후기 356개 보기,  #긴바지 #와이드 #청바지 #남자데님 #데님팬츠 #데님 #와이드데님  ,"50,874 ~ 55,600원"
1179,사이드 슬릿 부츠컷 진_블루,NICK&NICOLE,N_21SPRING,2021S/S, 여 ,400회 이상,50개 미만,308,4.7,후기 22개 보기,  #데님 #롱 #데님팬츠 #워싱 #청바지 #바지 #부츠컷데님  ,"48,724 ~ 53,250원"
1180,오리지널 크롭 데님 팬츠(LB),PHILOGRAM,10111_LB,2021F/W, 여 ,300회 이상,50개 미만,196,5,후기 22개 보기,  #청바지 #데님 #데님팬츠 #워싱데님 #팬츠 #스트레이트 #크롭진  ,"77,363 ~ 84,550원"
1181,머쉬룸 와이드 팬츠 블루그린 KMLP7463,WV PROJECT,2085084,2021S/S, 남 ,400회 이상,50개 미만,139,4.6,후기 16개 보기,  #청바지 #와이드 #데님팬츠 #바지 #와이드팬츠 #팬츠 #데님  ,"27,724 ~ 30,300원"
1182,프론트 라인 컷팅 스트레이트 데님 블루,DEMADEN,DM-PT029-BFM15,2021F/W, 남 ,300회 이상,50개 미만,203,4.9,후기 20개 보기,  #스트레이트 #워싱데님 #테이퍼드핏 #꾸안꾸 #스트레이트핏 #와이드데님 #와이드  ,"48,861 ~ 53,400원"
1183,[스탠다드]20FW HEAT BANDED DENIM DARK WASHED,BESLOW,BSS20FHEBADEDAWA,2020F/W, 남 ,900회 이상,50개 이상,179,4.7,후기 140개 보기,  #데님팬츠 #테이퍼드 #긴바지 #청바지 #바지 #팬츠 #데님  ,"27,600원"
1184,[UNISEX] 캐럿 밴딩 데님 팬츠 _ 워싱,UMM,20fw,2020F/W, 남 ,2.3천 회 이상,50개 미만,174,4.5,후기 28개 보기,  #데님 #데님팬츠 #와이드데님 #워싱진 #밴딩팬츠 #청바지 #테이퍼드  ,"57,645 ~ 63,000원"
1185,TOM SIDE CUT STRAIGHT CHARCOAL SLACKS,LAB101,LK3WSP01CG,2020F/W, 남 ,500회 이상,,103,4.9,후기 36개 보기,  #슬랙스 #바지 #팬츠 #긴바지 #와이드팬츠 #와이드 #스트레이트핏  ,"72,285 ~ 79,000원"
1186,제니올 슬림 팬츠/GM18,GREENERY CREED,GM18-1791SSP,2020S/S, 남 ,300회 이상,50개 이상,152,4.8,후기 34개 보기,  #그리너리데님 #남자옷 #남자청바지 #데님 #청바지 #팬츠  ,"74,880 ~ 78,000원"
1187,CURVED TAPERED JEANS LIGHT BLUE_M_UDPA2B322B1,DUNST,UDPA2B322B1,2022S/S, 남 ,200회 이상,,45,5,후기 4개 보기,,"86,056 ~ 94,050원"
1188,wide denim,BOY CENTRAL,p003,2020F/W, 남 ,500회 이상,,84,5,후기 12개 보기,  #테이퍼드 #와이드팬츠 #카펜더팬츠 #와이드데님 #데님  ,"48,037 ~ 52,500원"
1189,루시드 컬러 진_sky blue,HAINT,HM3DP143B-소라,2022S/S, 여 ,,,49,,,,"43,188 ~ 47,200원"
1190,WAVE DENIM PANTS (LIGHT BLUE),STAFFONLY,SOTZPDP01MUB4,2020S/S, 남 ,100회 이상,,60,4.8,후기 25개 보기,  #데님 #연청 #청바지 #크롭진  ,"48,037 ~ 52,500원"
1191,라이트 블루 이안 진,HYPER DENIM,HD000,200회이상, 남 ,200회 이상,50개 미만,29,5,후기 13개 보기,,"81,435 ~ 89,000원"
1192,M9 - SEMI WIDE (LIGHT BLUE),UNTOUCHED,UTR 167,100회이상, 남 ,100회 이상,,52,4.9,후기 22개 보기,  #데님 #세이와이드 #연청 #와이드 #워싱 #진 #청  ,"62,220 ~ 68,000원"
1193,스판 워시드 턴 업 데님 인디고,TRMARK,SPAN WASHED TURN UP DENIM INDIGO,2018F/W, 남 ,100회 이상,,55,4.1,후기 14개 보기,  #남성데님 #스판 #크롭청바지 #턴업데님  ,"36,800원"
1194,스카이 블루 데미지 테이퍼드 데님 팬츠 (421221DPCQ),8SECONDS,421221DPCQ,2021S/S, 남 ,,,21,5,후기 3개 보기,  #421221DPCQ #바지 #단품  ,"29,950원"
1195,[CONA 9255]커버밴드 세미와이드 크롭 데님(블랙그레이),MILLIONCOR,CONA9255,2021S/S, 여 ,,50개 미만,181,4.3,후기 13개 보기,  #스트레이트 #청바지 #밴드 #밴딩 #밴딩데님 #크롭데님  ,"46,665 ~ 51,000원"
1196,LASER 데님 팬츠 Indigo,CRITIC,CTTOPPT02UB0,2021S/S, 남 ,500회 이상,50개 이상,593,4.6,후기 59개 보기,  #스트릿 #데님 #팬츠 #오버핏 #루즈핏 #로고 #21S/S컬렉션 #패밀리세일  ,"90,300원"
1197,[GDWD02] Wide Blue_Standard,GOODDEN,GDWD02,2022S/S, 여 ,,,8,5,후기 1개 보기,  #청바지 #기본데님 #워싱진 #와이드데님 #와이드팬츠 #데님팬츠 #스트레이트핏  ,"81,435 ~ 89,000원"
1198,헤더 데님 007 데미지 데님,HETHERMENT,HEBTHD21BBL00,2021F/W, 여 ,400회 이상,,167,4.7,후기 6개 보기,  #스트레이트핏 #청바지 #데님 #워싱데님 #데미지진  ,"79,330 ~ 86,700원"
1199,TOM NATURAL STONE WASHED,LAB101,LL3DTM36MB,2021F/W, 남 ,1.1천 회 이상,50개 이상,159,4.9,후기 34개 보기,  #바지 #청바지 #데님 #데님팬츠 #스트레이트 #긴바지 #남자바지 #프리미엄데님  ,"94,428 ~ 103,200원"
1200,리버블루 와이드 데님 팬츠(Skyblue),PHILOGRAM,20110_연청,2021F/W, 남 ,,,35,5,후기 10개 보기,  #팬츠 #와이드데님 #청바지 #스트레이트핏 #와이드팬츠 #데님 #데님팬츠  ,"75,625 ~ 82,650원"
1201,보우 와이드 비조 데님팬츠 중청 / GM32-1791SS21,GREENERY CREED,GM32-1791SS21-MI,2021S/S, 남 ,400회 이상,,61,4.7,후기 14개 보기,,"63,135 ~ 69,000원"
1202,DP-981 Vion fatigue jeans,HALBKREIS,DP-981,2022S/S, 남 ,,,39,5,후기 1개 보기,  #데님 #청바지 #워싱진 #와이드데님 #와이드팬츠 #데님팬츠 #퍼티그팬츠  ,"61,305 ~ 67,000원"
1203,M-Grin #0809 (ELDORADO STRAIGHT),SINKERLOOP,2020-76,2020F/W, 남 ,400회 이상,50개 이상,250,4.8,후기 24개 보기,  #데님 #청바지 #스트레이트 #워싱진 #레귤러핏 #진 #세미와이드  ,"56,730 ~ 62,000원"
1204,EYES WIDE DENIM PANTZ BLACK,MAISON MINED,I20SDP1010,2020S/S, 남 ,800회 이상,50개 이상,406,4.8,후기 517개 보기,  #메종미네드20SS #메종미네드데님 #벌룬핏데님 #와이드데님 #와이드진 #EYESBY #와이드  ,"35,685 ~ 39,000원"
